date,temp,umid,solar,ws,wd,gust,gust_dir,prec,dewpoint,heat_index,wind_chill
2025-08-24 05:00:00,16.025,79.11666666666666,0.0,1.1566666666666667,231.426340466741,6.7,,0.0,12.448333333333332,16.025,16.025
2025-08-24 06:00:00,15.001666666666667,87.53333333333333,1.168,0.38833333333333336,351.98729981125416,4.5,,0.0,12.953333333333335,15.001666666666667,15.001666666666667
2025-08-24 07:00:00,14.158333333333333,95.21666666666667,21.477500000000003,0.14833333333333334,71.05330419718018,2.2,,0.9,13.416666666666666,14.158333333333333,14.158333333333333
2025-08-24 08:00:00,14.488333333333333,95.55,64.4135,0.1716666666666667,240.03352670313188,2.2,,0.0,13.798333333333334,14.488333333333333,14.488333333333333
2025-08-24 09:00:00,14.7,94.95,78.78483333333334,0.41833333333333333,114.77818431231874,2.2,,0.29999999999999993,13.895000000000001,14.7,14.7
2025-08-24 10:00:00,14.858333333333333,94.75,89.662,0.24833333333333335,343.83496467766776,2.2,,0.6000000000000001,14.033333333333333,14.858333333333333,14.858333333333333
2025-08-24 11:00:00,15.305000000000001,93.46666666666667,185.696,0.41333333333333333,207.05160823157757,3.4,,0.30000000000000004,14.293333333333333,15.305000000000001,15.305000000000001
2025-08-24 12:00:00,15.7,91.13333333333334,117.902,0.48833333333333334,161.32511567754943,3.4,,0.0,14.293333333333333,15.7,15.7
2025-08-24 13:00:00,15.330000000000002,93.4,40.11183333333334,0.05,265.66043298569286,1.1,,0.2999999999999998,14.308333333333334,15.330000000000002,15.330000000000002
2025-08-24 14:00:00,15.020000000000001,92.96666666666667,79.52233333333334,0.14166666666666666,246.56718303778806,2.2,,0.30000000000000027,13.918333333333333,15.020000000000001,15.020000000000001
2025-08-24 15:00:00,14.53,94.06666666666666,47.01583333333333,0.021666666666666664,259.769235622118,1.1,,0.0,13.616666666666667,14.53,14.53
2025-08-24 16:00:00,14.215,95.65,15.047833333333333,0.03666666666666666,166.72521923046304,1.1,,1.1999999999999997,13.541666666666666,14.215,14.215
2025-08-24 17:00:00,13.911666666666667,97.0,2.2501666666666664,0.030000000000000002,207.82589137677593,1.1,,1.5000000000000004,13.411666666666667,13.911666666666667,13.911666666666667
2025-08-24 18:00:00,13.780000000000001,97.88333333333334,0.0,0.08,175.39192041422942,2.2,,1.7999999999999998,13.456666666666667,13.780000000000001,13.780000000000001
2025-08-24 19:00:00,13.496666666666666,98.0,0.0,0.11,310.16767334260095,3.4,,2.7,13.196666666666665,13.496666666666666,13.496666666666666
2025-08-24 20:00:00,13.361666666666668,98.0,0.0,0.025,232.60345662145113,1.1,,6.299999999999999,13.061666666666666,13.361666666666668,13.361666666666668
2025-08-24 21:00:00,13.031666666666666,98.0,0.0,0.02333333333333333,224.0,1.1,,3.0,12.731666666666666,13.031666666666666,13.031666666666666
2025-08-24 22:00:00,13.004999999999999,98.5,0.0,0.13166666666666665,163.64563851211898,2.2,,2.1000000000000014,12.805,13.004999999999999,13.004999999999999
2025-08-24 23:00:00,13.058333333333334,99.0,0.0,0.05,150.9000036554135,1.1,,0.5999999999999979,12.958333333333334,13.058333333333334,13.058333333333334
2025-08-25 00:00:00,13.271666666666668,99.0,0.0,0.0,180.0,0.0,,0.6,13.171666666666665,13.271666666666668,13.271666666666668
2025-08-25 01:00:00,13.393333333333334,99.0,0.0,0.0,180.0,0.0,,0.30000000000000004,13.293333333333333,13.393333333333334,13.393333333333334
2025-08-25 02:00:00,13.29,99.0,0.0,0.12666666666666668,200.8736832692209,2.2,,0.0,13.19,13.29,13.29
2025-08-25 03:00:00,13.094999999999999,99.0,0.0,0.16666666666666666,282.44813575087284,2.2,,0.0,12.995000000000001,13.094999999999999,13.094999999999999
2025-08-25 04:00:00,12.953333333333335,99.0,0.0,0.3483333333333334,281.89770578394155,2.2,,0.29999999999999993,12.853333333333333,12.953333333333335,12.953333333333335
2025-08-25 05:00:00,12.905000000000001,99.0,0.0,0.023333333333333334,259.13701542004793,1.1,,0.0,12.805000000000001,12.905000000000001,12.905000000000001
2025-08-25 06:00:00,12.938333333333334,99.0,1.292,0.0,180.0,0.0,,0.0,12.838333333333335,12.938333333333334,12.938333333333334
2025-08-25 07:00:00,13.346666666666666,99.0,28.555333333333333,0.0,180.0,0.0,,0.0,13.246666666666666,13.346666666666666,13.346666666666666
2025-08-25 08:00:00,13.993333333333334,98.16666666666667,92.87650000000001,0.08333333333333333,253.039893874477,1.1,,0.0,13.743333333333334,13.993333333333334,13.993333333333334
2025-08-25 09:00:00,15.411666666666667,91.11666666666666,178.986,0.1716666666666667,196.44587350089026,2.2,,0.0,13.986666666666668,15.411666666666667,15.411666666666667
2025-08-25 10:00:00,15.723333333333333,88.36666666666666,148.6625,0.41000000000000003,262.16363351635505,2.2,,0.0,13.823333333333332,15.723333333333333,15.723333333333333
2025-08-25 11:00:00,16.00166666666667,88.56666666666666,255.54416666666665,0.6816666666666666,208.73825318274183,5.6,,0.0,14.139999999999999,16.00166666666667,16.00166666666667
2025-08-25 12:00:00,16.561666666666667,85.53333333333333,184.3203333333333,0.69,237.9338082189422,4.5,,0.0,14.146666666666667,16.561666666666667,16.561666666666667
2025-08-25 13:00:00,16.878333333333334,84.71666666666667,198.23783333333333,0.5833333333333334,246.5651996196645,3.4,,0.0,14.31,16.878333333333334,16.878333333333334
2025-08-25 14:00:00,16.843333333333334,85.96666666666667,96.00766666666667,0.48666666666666664,308.40382871287284,5.6,,0.0,14.496666666666666,16.843333333333334,16.843333333333334
2025-08-25 15:00:00,16.773333333333333,86.0,94.07083333333334,0.32,279.8777172433046,3.4,,0.0,14.433333333333334,16.773333333333333,16.773333333333333
2025-08-25 16:00:00,16.221666666666668,89.51666666666667,30.753666666666668,0.19,281.2519528744976,4.5,,0.0,14.513333333333332,16.221666666666668,16.221666666666668
2025-08-25 17:00:00,15.683333333333334,93.48333333333333,14.174666666666667,0.0,180.0,0.0,,0.0,14.68,15.683333333333334,15.683333333333334
2025-08-25 18:00:00,14.986666666666668,95.35,0.0,0.0,180.0,0.0,,0.0,14.268333333333334,14.986666666666668,14.986666666666668
2025-08-25 19:00:00,14.69,96.83333333333333,0.0,0.0,180.0,0.0,,0.0,14.173333333333334,14.69,14.69
2025-08-25 20:00:00,14.786666666666667,97.66666666666667,0.0,0.0,180.0,0.0,,0.0,14.419999999999998,14.786666666666667,14.786666666666667
