date,temp_max,temp_min,umid_max,umid_min,solar_total,gust_max,prec,dewpoint,heat_index,wind_chill,n_hours,temp_mean,umid_mean,ws_mean,solar_mean,gust_dir,level_max,level_min
2025-02-14,32.2,21.5,99.0,62.0,4981.7508333333335,9.0,16.8,23.650138888888886,41.0,21.5,24,25.933819444444442,87.96597222222222,0.42534722222222227,207.5729513888889,,,
2025-02-15,33.9,22.1,99.0,60.0,5115.054166666667,5.6,23.1,24.51513888888889,47.0,22.1,24,26.743958333333335,88.46041666666667,0.24069444444444443,213.12725694444444,,,
2025-02-16,34.3,23.5,99.0,68.0,5108.817,4.5,9.3,26.074305555555554,52.0,23.5,24,27.85631944444444,90.66875,0.20638888888888887,212.867375,,,
2025-02-17,36.9,24.2,99.0,57.0,4007.307,10.1,27.9,26.472638888888888,58.0,24.2,24,28.10826388888889,91.52638888888889,0.20368055555555553,166.971125,,,
2025-02-18,26.7,21.4,99.0,79.0,1265.9833333333333,5.6,43.8,23.29375,26.7,21.4,24,23.833541666666665,96.62013888888889,0.19430555555555554,52.74930555555556,,,
2025-02-19,31.1,21.4,99.0,68.0,3531.833833333333,4.5,16.2,23.13513888888889,40.0,21.4,24,24.165208333333336,94.14166666666667,0.17173611111111112,147.15974305555554,,,
2025-02-20,32.0,21.6,99.0,66.0,3583.8141666666666,7.8,7.2,24.32986111111111,44.0,21.6,24,25.780486111111113,92.06597222222223,0.19743055555555555,149.32559027777776,,,
2025-02-21,32.8,23.2,99.0,61.0,3850.206,4.5,0.0,24.194930555555555,42.0,23.2,24,26.417152777777776,88.17430555555556,0.2597916666666667,160.42525,,,
2025-02-22,33.3,22.2,99.0,59.0,4852.288333333333,6.7,0.0,23.69451388888889,44.0,22.2,24,26.373125,86.13333333333333,0.331875,202.17868055555553,,,
2025-02-23,33.0,21.7,99.0,55.0,5341.257666666666,6.7,0.0,23.341458333333332,42.0,21.7,24,26.259027777777778,85.17916666666666,0.37069444444444444,222.55240277777776,,,
2025-02-24,33.6,20.7,99.0,59.0,5139.4845000000005,5.6,0.0,23.945208333333333,46.0,20.7,24,26.50979166666667,86.92291666666667,0.3438888888888889,214.14518750000002,,,
2025-02-25,34.6,23.3,99.0,59.0,5285.061333333333,5.6,0.0,25.088055555555556,49.0,23.3,24,27.635347222222222,87.0798611111111,0.37374999999999997,220.2108888888889,,,
2025-02-26,34.8,23.0,99.0,57.0,5480.178166666667,5.6,0.0,25.181041666666665,50.0,23.0,24,28.051666666666666,85.72708333333333,0.3317361111111111,228.34075694444445,,,
2025-02-27,34.1,22.9,99.0,63.0,5305.136333333333,5.6,0.0,25.26625,48.0,22.9,24,27.63756944444444,87.74236111111111,0.4033333333333333,221.04734722222221,,,
2025-02-28,34.5,21.3,99.0,58.0,5545.1815,6.7,0.0,24.039930555555557,45.0,21.3,24,26.904861111111114,85.59305555555557,0.3554861111111111,231.04922916666666,,,
2025-03-01,35.2,22.4,99.0,54.0,6058.870333333333,5.6,0.0,24.421180555555555,47.0,22.4,24,27.77548611111111,83.60902777777778,0.3421527777777778,252.45293055555555,,,
2025-03-02,35.5,22.7,99.0,50.0,6207.003833333333,6.7,0.0,24.62826388888889,47.0,22.7,24,27.71013888888889,85.00277777777778,0.38472222222222224,258.62515972222224,,,
2025-03-03,34.5,22.9,99.0,56.0,5725.8803333333335,6.7,0.0,24.174166666666668,45.0,22.9,24,27.231458333333332,84.87638888888888,0.3770833333333334,238.57834722222222,,,
2025-03-04,33.6,21.5,99.0,56.0,4844.961333333334,6.7,0.0,23.39111111111111,41.0,21.5,24,26.339375,85.22152777777778,0.5143055555555556,201.8733888888889,,,
2025-03-05,33.2,20.6,99.0,52.0,5165.094833333334,7.8,0.0,22.397569444444443,40.0,20.6,24,25.72923611111111,83.71944444444445,0.5134722222222222,215.21228472222222,,,
2025-03-06,33.5,20.9,99.0,43.0,5545.784333333333,10.1,0.0,21.856805555555557,39.0,20.9,24,25.98215277777778,80.76597222222222,0.6649305555555556,231.0743472222222,,,
2025-03-07,30.6,21.2,99.0,75.0,3421.480666666667,3.4,16.5,23.898402777777775,39.0,21.2,24,24.95472222222222,93.93055555555556,0.14819444444444443,142.56169444444444,,,
2025-03-08,33.6,21.5,99.0,57.0,5236.443,7.8,0.0,23.38527777777778,44.0,21.5,24,26.074583333333333,86.49583333333334,0.3474305555555555,218.185125,,,
2025-03-09,35.4,20.5,99.0,55.0,4933.7925,11.2,0.6,23.08361111111111,49.0,20.5,24,25.65597222222222,87.03888888888889,0.39868055555555554,205.57468749999998,,,
2025-03-10,25.5,20.7,99.0,74.0,1581.561333333333,4.5,7.2,21.554930555555554,25.5,20.7,24,23.030069444444447,91.49305555555556,0.14159722222222224,65.89838888888887,,,
2025-03-11,27.3,20.5,99.0,80.0,2155.9318333333335,3.4,3.9,22.459930555555555,30.0,20.5,24,23.13263888888889,95.85347222222224,0.09923611111111112,89.83049305555556,,,
2025-03-12,30.5,21.6,99.0,66.0,3459.9955,5.6,64.5,23.179513888888888,36.0,21.6,24,24.175138888888892,94.30069444444445,0.21958333333333335,144.16647916666668,,,
2025-03-13,31.3,21.4,99.0,68.0,3655.5508333333332,6.7,8.1,23.113194444444446,40.0,21.4,24,24.774930555555557,90.90416666666665,0.2652777777777778,152.31461805555554,,,
2025-03-14,29.6,20.4,99.0,58.0,2783.537333333333,5.6,1.2,21.615833333333335,33.0,20.4,24,23.61402777777778,89.24513888888889,0.12527777777777777,115.98072222222221,,,
2025-03-15,26.3,19.4,99.0,65.0,2307.7291666666665,4.5,0.9,20.669583333333335,26.3,19.4,24,22.25916666666667,91.17638888888888,0.07465277777777778,96.15538194444444,,,
2025-03-16,28.5,19.9,99.0,59.0,2533.7218333333335,3.4,0.3,21.130416666666665,31.0,19.9,24,22.63076388888889,91.79097222222221,0.07923611111111112,105.57174305555556,,,
2025-03-17,30.6,19.5,99.0,64.0,3505.7726666666667,4.5,3.6,21.962430555555557,37.0,19.5,24,23.534513888888892,91.43541666666665,0.19409722222222223,146.0738611111111,,,
2025-03-18,30.4,19.6,99.0,63.0,3038.7395,4.5,1.2,21.845347222222223,37.0,19.6,24,23.50701388888889,91.06319444444445,0.08534722222222223,126.61414583333334,,,
2025-03-19,31.2,18.0,99.0,50.0,5427.638782196969,5.6,0.0,20.219842406876793,37.0,18.0,24,23.78351957070707,82.19801925505051,0.36915325126262627,226.1516159248737,,,
2025-03-20,30.9,17.0,99.0,51.0,4756.343666666667,7.8,0.6,19.928958333333334,35.0,17.0,24,23.25111111111111,83.40416666666667,0.3161805555555556,198.1809861111111,,,
2025-03-21,31.1,18.4,99.0,47.0,4693.2315,5.6,0.3,20.07409722222222,34.0,18.4,24,23.253194444444446,84.30624999999999,0.3120833333333333,195.5513125,,,
2025-03-22,30.6,15.8,99.0,58.0,4210.533333333334,6.7,0.3,20.261666666666667,34.0,15.8,24,23.011041666666667,85.81041666666665,0.41729166666666667,175.4388888888889,,,
2025-03-23,31.9,20.3,99.0,62.0,3611.6883333333335,5.6,0.6,22.70513888888889,38.0,20.3,24,24.455486111111114,90.68055555555556,0.23680555555555557,150.4870138888889,,,
2025-03-24,34.3,20.1,99.0,57.0,4814.4473333333335,5.6,0.0,22.84777777777778,44.0,20.1,24,25.541319444444444,86.47569444444444,0.23180555555555557,200.60197222222223,,,
2025-03-25,31.9,21.2,99.0,62.0,3976.5174999999995,6.7,5.4,23.303819444444443,40.0,21.2,24,25.726388888888888,87.06527777777778,0.48854166666666665,165.68822916666664,,,
2025-03-26,24.7,21.7,99.0,91.0,1132.6825,2.2,81.0,22.33826388888889,24.7,21.7,24,22.604027777777777,98.11944444444445,0.05833333333333334,47.19510416666666,,,
2025-03-27,31.4,21.3,99.0,67.0,3714.0093333333334,5.6,3.9,22.77583333333333,39.0,21.3,24,24.419583333333332,91.02708333333334,0.2296527777777778,154.7503888888889,,,
2025-03-28,31.6,21.4,99.0,63.0,3510.2891666666665,4.5,0.0,23.452222222222222,39.0,21.4,24,25.253680555555558,90.30277777777779,0.19694444444444445,146.2620486111111,,,
2025-03-29,33.7,22.1,99.0,58.0,4798.7695,5.6,0.0,24.006666666666664,45.0,22.1,24,26.473958333333332,87.35069444444444,0.24881944444444445,199.94872916666668,,,
2025-03-30,32.6,21.5,99.0,57.0,4021.291833333333,5.6,0.0,23.474791666666665,41.0,21.5,24,26.04847222222222,86.85000000000001,0.24416666666666667,167.5538263888889,,,
2025-03-31,34.0,19.9,99.0,47.0,5162.321333333333,5.6,0.0,22.274375,43.0,19.9,24,25.49965277777778,84.33958333333334,0.3488194444444444,215.0967222222222,,,
2025-04-01,32.2,21.9,99.0,58.0,3784.6613333333335,11.2,0.0,23.409930555555558,39.0,21.9,24,25.816597222222224,87.4548611111111,0.4403472222222222,157.69422222222224,,,
2025-04-02,33.2,22.1,99.0,60.0,4389.3875,5.6,0.0,23.856458333333336,43.0,22.1,24,26.129791666666666,88.33472222222223,0.24465277777777775,182.89114583333333,,,
2025-04-03,34.3,22.5,99.0,57.0,2718.1611666666668,6.7,0.6,23.905625,44.0,22.5,24,25.559930555555557,91.19444444444444,0.30277777777777776,113.25671527777779,,,
2025-04-04,27.0,17.3,99.0,69.0,1266.9773333333333,6.7,4.5,19.797847222222224,30.0,17.3,24,21.646944444444443,89.33055555555556,0.28381944444444446,52.79072222222222,,,
2025-04-05,24.4,15.8,99.0,63.0,2113.088333333333,9.0,7.2,16.422083333333333,24.4,15.8,24,19.51423611111111,83.02986111111112,0.3729861111111111,88.04534722222222,,,
2025-04-06,27.2,16.5,99.0,48.0,3752.32,5.6,0.9,17.630833333333335,28.0,16.5,24,20.30666666666667,86.23402777777778,0.26687500000000003,156.34666666666666,,,
2025-04-07,24.9,15.7,99.0,76.0,2057.762333333333,4.5,3.0,18.93236111111111,24.9,15.7,24,20.015833333333333,93.61527777777779,0.11347222222222224,85.74009722222222,,,
2025-04-08,26.7,17.6,99.0,65.0,1934.4862592592592,7.8,22.5,19.780905923344946,26.7,17.6,24,21.1758648989899,92.17582070707071,0.2150077160493827,80.60359413580247,,,
2025-04-09,30.1,18.8,99.0,65.0,2860.4223333333334,4.5,4.5,21.448819444444442,35.0,18.8,24,22.509375000000002,93.98472222222222,0.1366666666666667,119.18426388888889,,,
2025-04-10,25.6,19.9,99.0,81.0,1268.9776666666667,4.5,6.3,21.10451388888889,25.6,19.9,24,21.67576388888889,96.40902777777778,0.08541666666666668,52.874069444444444,,,
2025-04-11,23.8,17.6,99.0,85.0,1640.0575000000001,4.5,7.2,20.271597222222223,23.8,17.6,24,20.838333333333335,96.40138888888889,0.13854166666666667,68.33572916666667,,,
2025-04-12,28.2,17.6,99.0,70.0,2713.650833333333,4.5,2.7,20.466458333333335,32.0,17.6,24,21.543333333333333,93.80486111111111,0.13402777777777777,113.06878472222222,,,
2025-04-13,26.2,19.5,99.0,76.0,1636.8926666666666,4.5,29.1,21.05472222222222,26.2,19.5,24,21.69736111111111,96.08472222222223,0.076875,68.20386111111111,,,
2025-04-14,24.2,17.5,99.0,79.0,1327.2348333333334,3.4,1.2,19.61,24.2,17.5,24,20.252569444444443,95.96388888888889,0.058402777777777776,55.30145138888889,,,
2025-04-15,24.7,17.3,99.0,75.0,1545.0518333333332,3.4,0.0,19.421180555555555,24.7,17.3,24,20.402569444444442,94.15972222222223,0.0767361111111111,64.37715972222222,,,
2025-04-16,28.6,18.7,99.0,63.0,2973.7891666666665,4.5,0.0,20.250208333333333,31.0,18.7,24,22.004722222222224,90.40763888888888,0.13770833333333335,123.90788194444444,,,
2025-04-17,28.7,18.7,99.0,69.0,2361.1023333333333,4.5,0.0,21.07173611111111,32.0,18.7,24,22.745069444444443,90.69791666666667,0.15958333333333333,98.37926388888889,,,
2025-04-18,31.7,19.8,99.0,61.0,3749.5758333333333,5.6,0.0,22.11451388888889,37.0,19.8,24,24.345069444444444,88.23819444444445,0.2325,156.23232638888888,,,
2025-04-19,30.6,19.7,99.0,67.0,2047.6338333333335,5.6,15.3,21.74277777777778,37.0,19.7,24,22.689166666666665,94.6423611111111,0.17777777777777778,85.3180763888889,,,
