date,temp_max,temp_min,umid_max,umid_min,solar_total,gust_max,gust_dir,prec,dewpoint,heat_index,wind_chill,n_hours,temp_mean,umid_mean,ws_mean,pressure_mean,solar_mean
2022-12-08,31.97,22.45,96.5,63.41,2581.0,4.888888888888889,29.0,0.0,20.36,23.04,23.04,24.0,25.799166666666668,77.59708333333333,1.2455671296296296,,324.57983333333334
2022-12-09,31.26,21.04,94.6,59.96,5314.0,5.811111111111112,53.0,0.0,21.81,23.64,23.64,24.0,26.392916666666665,80.99833333333333,1.2414699074074074,,232.95741666666666
2022-12-10,32.25,22.47,94.8,63.13,3137.0,5.230555555555555,9.0,0.0,21.87,24.41,24.41,24.0,26.78,77.55208333333333,1.242523148148148,,231.839875
2022-12-11,32.94,23.43,88.3,58.7,3186.0,5.738888888888889,12.0,0.0,22.13,25.35,25.35,24.0,25.431250000000002,88.73916666666666,0.9709143518518518,,89.67225
2022-12-12,30.12,23.49,96.9,73.21,737.3,3.961111111111111,78.0,10.92,23.19,24.99,24.99,24.0,28.769583333333333,78.08624999999999,1.5460532407407408,,201.92875
2022-12-13,38.49,23.73,95.9,48.25,3112.0,7.830555555555556,258.0,0.0,22.23,26.62,26.62,24.0,23.020833333333332,82.85208333333334,1.0729398148148148,,133.600625
2022-12-14,27.61,19.78,96.6,60.53,1593.0,5.261111111111111,33.0,22.35,16.16,21.63,21.63,24.0,22.490416666666665,75.66000000000001,1.1540972222222223,,153.99470833333334
2022-12-15,28.16,19.07,92.8,50.32,1489.0,4.8805555555555555,40.0,0.254,18.09,21.5,21.5,13.0,22.39153846153846,77.81923076923077,1.0999786324786325,,298.3072307692307
2022-12-16,29.94,19.02,94.5,45.56,6057.0,5.8,83.0,0.0,19.85,22.65,22.65,,,,,,
2022-12-17,31.5,20.5,94.9,50.93,3053.0,5.111111111111111,17.0,10.92,19.86,20.82,20.82,,,,,,
2022-12-18,25.38,20.04,94.1,65.52,298.2,3.888888888888889,238.0,0.254,18.91,20.89,20.89,,,,,,
2022-12-19,25.96,19.18,96.2,72.03,461.5,5.511111111111111,55.0,10.41,19.52,20.15,20.15,7.0,20.205714285714286,97.32857142857142,0.8184920634920634,,10.43342857142857
2022-12-20,25.84,19.36,97.8,79.54,501.6,3.819444444444444,88.0,56.39,19.33,19.69,19.69,24.0,20.145,97.30416666666667,1.477303240740741,,54.92416666666667
2022-12-21,21.87,19.05,98.3,92.4,184.6,6.488888888888889,225.0,112.8,19.12,19.58,19.58,24.0,21.788749999999997,88.41541666666666,1.501111111111111,,201.747875
2022-12-22,27.38,18.94,97.9,68.24,2455.0,5.438888888888888,224.0,1.778,19.01,19.78,19.78,24.0,22.427083333333332,81.13708333333334,1.3851851851851853,,242.99904166666667
2022-12-23,28.56,18.85,97.1,52.52,3476.0,4.3,230.0,3.302,18.55,20.42,20.42,24.0,22.426666666666666,81.18625,1.265821759259259,,174.31258333333332
2022-12-24,27.3,18.59,95.7,58.75,1592.0,4.738888888888888,20.0,0.0,19.72,21.24,21.24,24.0,22.26125,90.01625,0.9686342592592592,,103.065875
2022-12-25,26.73,20.22,96.2,70.83,666.7,4.8,30.0,3.302,20.81,21.53,21.53,24.0,23.94666666666667,86.02125,1.2470949074074074,,178.51720833333334
2022-12-26,29.07,20.75,96.0,66.82,1876.0,4.3,68.0,0.254,21.94,23.06,23.06,24.0,25.474999999999998,83.97916666666667,1.066701388888889,,176.80916666666667
2022-12-27,31.56,22.25,97.0,61.38,1888.0,4.1305555555555555,80.0,0.508,21.12,23.87,23.87,24.0,25.120416666666667,84.625,1.2135532407407408,,158.07475
2022-12-28,30.37,22.4,95.5,63.79,1678.0,4.3694444444444445,53.0,0.0,22.72,23.93,23.93,24.0,24.61791666666667,87.79166666666667,1.4107060185185185,,179.96708333333333
2022-12-29,31.43,20.27,97.1,68.26,2308.0,10.280555555555555,240.0,27.43,19.8,22.56,22.56,24.0,25.82166666666667,72.64208333333333,1.271550925925926,,335.50575
2022-12-30,33.53,20.16,95.4,37.84,5583.0,5.199999999999999,48.0,0.0,20.09,23.36,23.36,24.0,25.394583333333333,73.74333333333333,1.6444560185185184,,318.017875
2022-12-31,31.37,21.39,95.7,46.2,5356.0,6.138888888888889,73.0,2.54,19.0,22.43,22.43,24.0,25.3475,77.22791666666667,1.7457175925925927,,266.0505
2023-01-01,31.53,20.04,91.3,59.66,3930.0,5.45,68.0,0.0,22.32,25.04,25.04,24.0,26.915000000000003,78.35833333333333,1.3349537037037036,,244.99520833333335
2023-01-02,32.62,23.0,93.8,56.57,3650.0,5.838888888888889,65.0,0.0,22.79,25.4,25.4,24.0,27.02625,80.63791666666667,1.428900462962963,,264.14187499999997
2023-01-03,32.33,23.3,95.5,60.76,3962.0,5.75,35.0,0.0,23.03,25.24,25.24,24.0,26.097083333333334,84.8425,1.503587962962963,,176.32337499999997
2023-01-04,36.33,21.24,97.9,45.73,2527.0,5.611111111111111,201.0,81.3,20.57,21.51,21.51,24.0,20.245416666666667,91.8875,2.1478125,,62.149125
2023-01-05,21.85,18.01,95.0,84.2,211.6,7.2,256.0,16.51,18.08,18.91,18.91,24.0,23.133750000000003,77.87875,1.4606828703703705,,278.49595833333336
2023-01-06,30.27,18.24,95.4,48.03,4317.0,4.780555555555556,235.0,0.0,18.93,20.64,20.64,24.0,23.737916666666667,76.95541666666666,1.377199074074074,,273.68154166666665
2023-01-07,31.3,18.92,95.8,52.47,4347.0,4.9111111111111105,218.0,0.0,19.12,20.96,20.96,24.0,23.92375,77.69666666666667,1.4396296296296296,,312.844625
2023-01-08,30.62,19.03,95.6,50.69,5437.0,4.6,176.0,3.048,19.23,21.31,21.31,24.0,23.290833333333335,82.52583333333332,1.3608680555555555,,200.30112499999998
2023-01-09,29.31,19.43,94.3,61.08,2421.0,4.961111111111111,214.0,0.508,19.91,21.47,21.47,24.0,23.414166666666663,81.08166666666666,1.282488425925926,,162.59479166666668
2023-01-10,28.17,19.22,96.1,60.16,1548.0,5.1305555555555555,69.0,0.508,20.13,21.29,21.29,24.0,24.59875,81.5725,1.4114004629629628,,210.3887083333333
2023-01-11,31.21,20.68,95.8,54.38,2881.0,6.1611111111111105,77.0,0.508,21.94,23.18,23.18,24.0,26.009583333333335,84.44791666666667,1.1318981481481483,,223.83370833333333
2023-01-12,33.06,22.35,96.3,58.47,3434.0,4.738888888888888,76.0,0.508,23.78,25.34,25.34,24.0,26.071250000000003,85.65458333333333,1.3074537037037037,,228.303
2023-01-13,34.32,22.22,96.5,57.81,3630.0,12.430555555555555,232.0,21.84,22.37,23.47,23.47,24.0,26.85083333333333,81.06041666666667,1.3699537037037037,,240.19595833333335
2023-01-14,36.2,22.11,95.2,49.46,3446.0,9.469444444444445,201.0,6.35,21.42,22.3,22.3,24.0,26.245833333333334,84.625,1.3837962962962962,,248.557875
2023-01-15,34.91,21.73,97.0,52.94,3680.0,6.730555555555555,247.0,34.54,22.66,23.21,23.21,24.0,24.842083333333335,91.925,1.1043055555555557,,89.397125
2023-01-16,30.33,22.5,97.0,70.73,624.5,4.688888888888888,329.0,13.21,22.97,23.61,23.61,24.0,25.50791666666667,87.38416666666666,1.174849537037037,,116.45549999999999
2023-01-17,30.64,22.95,96.7,69.19,970.0,4.038888888888889,233.0,0.508,23.4,24.64,24.64,24.0,26.1375,85.93291666666666,1.348587962962963,,112.62795833333332
2023-01-18,30.22,22.29,96.1,71.68,826.0,5.8805555555555555,265.0,5.588,22.01,22.65,22.65,24.0,25.560833333333335,87.01875,1.5564699074074075,,187.11329166666667
2023-01-19,32.23,22.15,96.6,62.4,2142.0,5.1499999999999995,215.0,1.524,22.71,24.49,24.49,24.0,24.110833333333332,92.75833333333333,1.38,,91.98120833333333
2023-01-20,27.98,22.21,96.4,79.95,498.2,7.05,315.0,18.29,22.25,22.91,22.91,24.0,25.427916666666665,86.51833333333333,1.3259837962962961,,226.01133333333334
2023-01-21,32.43,22.45,97.2,52.12,3405.0,4.35,66.0,4.064,22.92,24.06,24.06,24.0,26.96166666666667,80.06791666666668,1.4409953703703702,,279.84091666666666
2023-01-22,34.04,22.32,97.3,52.91,4250.0,5.530555555555556,66.0,0.0,23.27,24.93,24.93,24.0,26.49416666666667,85.15583333333333,1.337002314814815,,143.856125
2023-01-23,33.03,23.13,95.5,62.07,1299.0,7.511111111111111,237.0,1.524,22.18,23.13,23.13,24.0,26.067916666666665,83.54083333333334,1.5441203703703703,,244.01183333333333
2023-01-24,34.88,19.79,95.8,52.46,3999.0,11.45,246.0,13.97,19.89,20.84,20.84,24.0,26.25791666666667,75.3,1.5886342592592593,,333.79366666666664
2023-01-25,37.19,19.34,95.3,37.71,5557.0,6.919444444444444,214.0,0.254,23.12,25.22,25.22,24.0,28.22666666666667,76.14541666666666,1.3832638888888888,,328.92783333333335
2023-01-26,36.02,23.04,96.3,45.75,5377.0,6.169444444444444,56.0,0.0,23.84,26.32,26.32,24.0,27.91125,71.64541666666666,1.7211921296296298,,318.21591666666666
2023-01-27,33.22,23.73,93.7,45.28,5305.0,5.811111111111112,87.0,0.0,21.44,24.79,24.79,24.0,26.952916666666667,71.01208333333334,1.6217708333333334,,325.18891666666667
2023-01-28,32.74,22.01,92.6,45.74,5640.0,7.719444444444444,40.0,0.0,22.0,25.77,25.77,21.0,27.666190476190476,74.32095238095238,1.6557671957671958,,356.45538095238095
2023-01-29,33.76,22.46,91.4,52.1,5401.0,5.519444444444445,16.0,0.0,24.13,30.02,26.94,24.0,27.639166666666668,82.89375,1.2317013888888888,,239.716875
2023-01-30,35.08,23.08,95.9,54.4,4067.0,6.219444444444444,212.0,16.0,22.62,23.36,23.36,24.0,25.429166666666664,85.45416666666667,1.2192361111111112,,127.12774999999999
2023-01-31,31.18,22.53,96.4,62.04,924.0,5.219444444444444,234.0,0.254,23.0,25.16,25.16,24.0,27.03333333333333,84.61874999999999,1.1975462962962962,,137.31616666666667
2023-02-01,31.98,23.31,95.7,65.31,1042.0,3.8999999999999995,215.0,0.0,24.6,26.2,26.2,24.0,28.388333333333335,80.4025,1.3322800925925924,,225.25591666666665
2023-02-02,36.48,23.63,96.6,45.54,2905.0,4.761111111111111,22.0,36.83,23.16,23.89,23.89,24.0,25.92375,91.08375000000001,1.0685763888888888,,116.91337500000002
2023-02-03,30.86,23.53,96.5,71.63,1100.0,4.45,235.0,3.302,24.36,25.29,25.29,24.0,28.02625,81.79958333333333,1.3935300925925924,,206.23754166666666
2023-02-04,37.82,24.07,96.7,46.98,2986.0,7.030555555555555,225.0,0.254,23.88,25.07,25.07,24.0,27.77416666666667,79.73625,1.5974074074074072,,237.9789166666667
2023-02-05,35.49,23.54,94.8,48.07,3710.0,8.030555555555555,238.0,2.286,22.98,24.13,24.13,24.0,26.968333333333334,80.395,1.293611111111111,,289.32325
2023-02-06,34.54,21.51,96.4,51.26,4670.0,5.95,219.0,17.02,22.79,25.35,25.35,24.0,27.57375,74.73583333333333,1.3970833333333335,,290.21120833333333
2023-02-07,35.88,22.47,93.6,31.03,4509.0,5.0,230.0,0.0,23.22,24.97,24.97,24.0,27.55541666666667,73.89625,1.428113425925926,,290.68816666666663
2023-02-08,34.2,22.9,90.5,46.2,4704.0,6.138888888888889,36.0,0.0,22.5,25.44,25.44,24.0,27.649583333333336,75.64666666666666,1.5551851851851852,,290.50983333333335
2023-02-09,34.46,22.48,93.4,49.98,4674.0,5.55,34.0,0.0,22.81,26.15,26.15,24.0,27.3875,77.58291666666666,1.4834027777777778,,282.900625
2023-02-10,33.9,21.94,95.4,51.15,4624.0,6.930555555555555,53.0,22.86,22.29,23.09,23.09,24.0,25.345,87.27583333333332,1.5345023148148147,,141.73270833333333
2023-02-11,32.28,22.35,95.8,59.19,1422.0,5.788888888888889,1.0,4.572,21.95,22.96,22.96,24.0,26.5975,79.89083333333333,1.4602777777777778,,300.1302083333333
2023-02-12,34.29,21.49,95.0,50.61,4947.0,5.938888888888888,59.0,0.0,23.63,25.56,25.56,24.0,28.036666666666665,78.00708333333334,1.3993171296296296,,307.97566666666665
2023-02-13,34.65,22.91,95.6,48.8,5216.0,5.861111111111112,56.0,0.0,23.42,26.03,26.03,24.0,28.065416666666668,76.46833333333333,1.5114814814814814,,301.140625
2023-02-14,34.88,22.76,95.4,51.58,4866.0,5.538888888888889,23.0,0.0,23.52,25.63,25.63,24.0,27.505416666666665,82.5575,1.3111921296296296,,218.18833333333336
2023-02-15,36.14,23.19,95.0,50.56,2907.0,5.75,26.0,2.286,23.87,24.91,24.91,24.0,27.86,78.67333333333333,1.4848842592592593,,194.0869583333333
2023-02-16,35.95,23.3,95.1,48.82,2648.0,10.011111111111111,245.0,13.97,22.64,23.45,23.45,24.0,24.842916666666667,89.22041666666667,2.0615046296296295,,154.67045833333333
2023-02-17,31.42,21.79,96.6,65.52,1803.0,7.5,241.0,20.57,23.45,25.18,25.18,24.0,26.749583333333334,81.97333333333334,1.0445601851851851,,104.252875
2023-02-18,32.7,22.31,94.4,56.04,702.8,9.75,334.0,20.83,21.47,22.43,22.43,24.0,21.212083333333332,84.63125000000001,1.2257291666666668,,72.57025
2023-02-19,23.97,19.08,96.0,66.3,364.0,4.8388888888888895,324.0,12.95,16.46,19.09,19.09,24.0,19.072083333333335,87.515,2.145775462962963,,49.75933333333333
2023-02-20,21.17,18.05,96.0,73.85,140.5,5.7,255.0,7.366,18.13,18.96,18.96,24.0,21.653750000000002,93.90833333333335,1.1905671296296296,,54.39291666666667
2023-02-21,25.15,18.92,96.4,85.3,189.4,4.780555555555556,239.0,7.874,22.17,22.78,22.78,24.0,23.568749999999998,91.925,1.0805787037037036,,97.23516666666667
2023-02-22,28.32,20.96,96.5,78.59,753.4,4.45,222.0,11.18,19.59,20.96,20.96,24.0,23.845416666666665,84.65666666666667,1.0667939814814815,,134.80991666666668
2023-02-23,28.23,20.68,95.3,65.41,1222.0,3.3611111111111107,69.0,2.54,21.92,22.71,22.71,24.0,24.376666666666665,90.08541666666667,1.2742824074074075,,143.1747083333333
2023-02-24,29.94,21.89,96.9,71.27,1429.0,5.680555555555555,207.0,27.94,21.2,21.89,21.89,24.0,24.655,89.15333333333332,1.1950231481481481,,138.86466666666666
2023-02-25,31.52,21.31,96.5,66.77,1420.0,4.55,242.0,10.92,23.47,24.21,24.21,24.0,27.967083333333335,77.92041666666667,1.4475462962962962,,269.375
2023-02-26,36.77,22.83,96.8,41.61,4243.0,6.669444444444444,268.0,0.254,23.14,26.31,26.31,24.0,26.110416666666666,83.00541666666666,1.2497337962962962,,177.35241666666664
2023-02-27,36.21,21.85,95.4,46.01,2348.0,10.06111111111111,230.0,34.04,20.69,21.93,21.93,24.0,24.87291666666667,80.85666666666667,0.9951157407407406,,145.826875
2023-02-28,32.3,20.89,93.9,51.56,1319.0,4.0,,0.0,21.77,23.57,23.57,24.0,24.4825,88.81833333333333,1.0598032407407407,,98.46570833333334
2023-03-01,30.26,22.45,95.0,69.03,718.7,3.3694444444444445,250.0,4.572,22.05,22.99,22.99,24.0,24.278333333333332,89.52208333333334,1.0359953703703704,,90.61166666666666
2023-03-02,27.75,22.2,95.6,75.11,497.6,3.5805555555555557,18.0,1.016,22.21,23.47,23.47,24.0,26.084999999999997,82.67416666666666,1.2221064814814815,,261.1862916666667
2023-03-03,33.44,21.77,96.7,53.89,3993.0,4.5,27.0,0.762,21.98,23.81,23.81,24.0,26.12,85.70708333333333,1.1682407407407407,,184.32204166666668
2023-03-04,33.26,23.16,95.1,61.88,2734.0,5.338888888888889,45.0,1.016,24.02,24.84,24.84,24.0,25.432916666666667,89.74833333333333,1.480752314814815,,195.32020833333334
2023-03-05,33.57,21.74,96.3,63.82,3047.0,16.65,240.0,19.05,21.25,22.17,22.17,24.0,24.85083333333333,86.94583333333333,1.2527314814814814,,177.7492083333333
2023-03-06,34.26,21.82,96.1,50.57,2581.0,8.71111111111111,217.0,27.94,21.97,22.63,22.63,24.0,24.433333333333334,88.60916666666667,1.1828125,,139.380375
2023-03-07,31.55,22.04,96.3,58.95,1625.0,5.369444444444444,68.0,3.556,21.76,22.55,22.55,24.0,25.199583333333333,86.43666666666667,1.0676273148148148,,181.30666666666664
2023-03-08,32.47,21.77,96.2,60.01,2381.0,4.580555555555555,7.0,2.286,22.55,24.01,24.01,24.0,27.498333333333335,80.915,1.343599537037037,,245.37679166666666
2023-03-09,34.54,23.05,95.5,55.82,3550.0,7.638888888888888,35.0,0.508,22.24,25.27,25.27,24.0,26.602500000000003,81.17875,1.6794675925925926,,167.29841666666667
2023-03-10,33.72,23.34,94.2,52.25,2010.0,7.480555555555555,216.0,6.096,22.09,23.53,23.53,24.0,24.83583333333333,89.11666666666667,1.001273148148148,,96.39404166666667
2023-03-11,29.99,22.45,94.6,71.14,549.2,3.619444444444444,214.0,12.7,22.52,23.85,23.85,24.0,25.817916666666665,85.25,1.2154050925925926,,174.18383333333335
