date,temp_max,temp_min,umid_max,umid_min,solar_total,gust_max,gust_dir,prec,dewpoint,heat_index,wind_chill,n_hours,temp_mean,umid_mean,ws_mean,solar_mean
2021-10-15,28.82,21.05,91.6,65.0,1203.0,5.788888888888889,345.0,0.0,20.72,22.22,22.22,24.0,22.267916666666665,90.79583333333333,1.161863425925926,36.323
2021-10-16,24.25,20.91,93.1,84.2,83.8,5.511111111111111,34.0,32.0,19.64,21.02,21.02,24.0,21.974999999999998,85.91250000000001,1.2660879629629629,84.62975
2021-10-17,25.62,19.18,92.7,72.2,470.5,5.080555555555555,100.0,0.762,17.27,19.29,19.29,24.0,18.40625,90.8125,1.2735648148148149,47.2925
2021-10-18,20.59,16.75,95.9,81.5,125.3,5.069444444444445,141.0,27.18,15.37,16.81,16.81,24.0,17.787499999999998,90.925,1.0909722222222222,76.8505
2021-10-19,19.97,16.4,93.0,81.8,335.4,4.769444444444445,133.0,15.24,16.63,17.84,17.84,24.0,18.444166666666668,85.18625,1.282476851851852,99.01391666666666
2021-10-20,22.14,16.71,95.9,58.36,568.1,4.8694444444444445,272.0,11.43,14.91,17.28,17.28,24.0,17.363333333333333,87.14208333333333,1.1758449074074073,83.09125
2021-10-21,22.35,14.69,92.2,68.64,731.6,6.230555555555555,280.0,5.334,15.18,16.76,16.76,24.0,19.68375,79.56833333333333,1.488738425925926,210.51625
2021-10-22,24.76,15.66,92.2,59.58,2903.0,7.061111111111112,70.0,0.762,14.4,15.66,15.66,24.0,20.978333333333335,77.32833333333333,1.2504629629629629,310.3915
2021-10-23,29.56,13.68,93.6,49.8,4881.0,6.330555555555555,72.0,0.0,17.21,18.62,18.62,24.0,22.256249999999998,81.43666666666667,1.3189236111111111,179.01470833333335
2021-10-24,27.95,17.86,92.4,58.78,2236.0,14.21111111111111,54.0,4.318,19.18,21.82,21.82,24.0,22.623333333333335,78.23458333333333,1.7922569444444445,129.76233333333332
2021-10-25,29.5,19.68,91.1,56.79,1756.0,5.988888888888888,77.0,0.0,16.18,20.11,20.11,24.0,22.405416666666667,73.62583333333333,1.5016550925925927,279.46325
2021-10-26,27.64,18.15,90.5,46.71,4429.0,6.338888888888889,82.0,0.0,16.79,18.39,18.39,24.0,22.97875,75.74499999999999,1.1416319444444445,285.93579166666666
2021-10-27,31.98,16.21,92.5,40.23,4332.0,5.330555555555556,81.0,0.0,17.78,19.04,19.04,24.0,22.33458333333333,83.61791666666666,1.0847569444444445,134.322625
2021-10-28,27.25,17.65,93.9,64.04,1172.0,4.411111111111111,55.0,0.254,20.68,22.05,22.05,24.0,22.244583333333335,86.08458333333334,1.117384259259259,77.99662500000001
2021-10-29,26.52,19.37,92.3,68.08,383.0,4.6194444444444445,138.0,2.794,18.05,19.58,19.58,24.0,21.647916666666664,87.82458333333334,1.1266782407407407,118.60725000000001
2021-10-30,27.58,19.32,92.5,68.3,1334.0,6.1611111111111105,96.0,24.64,19.84,21.19,21.19,24.0,22.4425,88.23791666666666,1.4355208333333334,86.93837500000001
2021-10-31,26.65,20.86,92.5,73.51,630.9,6.888888888888889,82.0,30.99,19.77,21.39,21.39,24.0,21.84583333333333,88.4875,1.1975,49.441916666666664
2021-11-01,24.57,20.58,91.1,79.81,145.0,7.311111111111111,89.0,46.23,20.09,21.74,21.74,24.0,23.13208333333333,87.30083333333333,1.4901041666666668,122.32350000000001
2021-11-02,27.46,21.21,90.9,74.5,1400.0,6.919444444444444,79.0,58.42,20.98,22.71,22.71,24.0,24.597916666666666,81.79333333333334,1.3437037037037036,226.80470833333334
2021-11-03,29.77,22.16,90.5,63.04,3690.0,5.480555555555555,85.0,1.524,20.74,22.88,22.88,24.0,25.045833333333334,77.97708333333334,1.9792824074074071,265.51008333333334
2021-11-04,29.8,21.9,90.6,55.95,4398.0,7.588888888888889,77.0,0.254,20.68,23.04,23.04,24.0,24.637083333333333,80.9675,1.152025462962963,167.12104166666668
2021-11-05,30.43,22.05,89.9,60.62,2386.0,4.761111111111111,75.0,2.54,21.44,23.17,23.17,24.0,25.410416666666666,81.02041666666666,1.3670138888888888,145.505
2021-11-06,31.08,22.98,90.1,63.19,1523.0,4.819444444444445,74.0,1.27,20.99,24.23,24.23,24.0,24.820833333333336,79.69916666666667,1.1360648148148147,117.39166666666667
2021-11-07,29.34,21.6,88.8,62.29,1213.0,4.411111111111111,349.0,0.508,20.0,22.24,22.24,24.0,22.0775,86.2,1.0596527777777778,84.01712500000001
2021-11-08,23.87,20.02,89.4,77.83,383.9,4.738888888888888,77.0,6.096,18.23,20.22,20.22,24.0,22.05333333333333,82.505,1.0482060185185185,89.15579166666667
2021-11-09,25.97,20.1,90.0,67.19,527.5,4.6499999999999995,69.0,2.54,19.06,20.84,20.84,24.0,21.74791666666667,85.24083333333333,1.0623726851851851,89.08516666666667
2021-11-10,25.09,20.08,89.7,74.65,646.6,4.411111111111111,153.0,6.858,18.14,20.46,20.46,24.0,21.279166666666665,82.28083333333333,1.0823032407407407,62.585791666666665
2021-11-11,24.84,19.76,89.3,64.27,260.8,5.038888888888889,73.0,2.54,17.95,19.8,19.8,24.0,19.95,87.56666666666666,1.070509259259259,68.87545833333333
2021-11-12,22.05,18.89,89.7,79.14,288.2,5.75,167.0,13.46,16.82,18.91,18.91,24.0,19.368750000000002,86.80416666666667,1.1643171296296295,89.29758333333335
2021-11-13,21.89,18.35,89.2,78.44,418.1,4.6499999999999995,87.0,23.88,16.48,18.47,18.47,24.0,19.70875,84.3125,1.0360648148148148,100.66729166666666
2021-11-14,24.76,17.3,89.3,65.35,954.0,4.9,266.0,7.112,15.45,17.31,17.31,24.0,21.620416666666667,78.5275,1.4540393518518517,195.31816666666668
2021-11-15,26.5,17.06,89.8,58.71,2706.0,5.769444444444444,59.0,0.0,18.37,20.51,20.51,24.0,23.05458333333333,75.7625,1.7509722222222222,190.79583333333335
2021-11-16,28.26,19.0,89.4,50.74,2485.0,7.669444444444444,63.0,0.0,17.76,19.68,19.68,24.0,24.267916666666665,76.80916666666667,1.347013888888889,197.13266666666667
2021-11-17,29.23,19.59,89.3,57.28,2260.0,5.288888888888889,91.0,0.0,19.96,22.71,22.71,24.0,25.4225,76.45291666666667,0.8826967592592592,170.94775
2021-11-18,31.48,22.16,87.9,54.07,1815.0,4.480555555555555,80.0,0.254,21.25,23.39,23.39,24.0,22.32625,87.825,0.8943287037037037,29.682374999999997
2021-11-19,23.42,21.49,89.4,86.1,50.57,4.719444444444444,139.0,43.43,20.02,21.91,21.91,24.0,23.124166666666667,82.22208333333333,0.9885416666666668,80.17558333333334
2021-11-20,26.45,20.61,89.1,68.96,376.9,4.311111111111111,77.0,2.032,18.22,20.65,20.65,24.0,21.989583333333332,80.25375,1.0136805555555555,102.60570833333334
2021-11-21,26.31,19.98,87.7,59.13,651.1,4.588888888888889,83.0,0.254,18.85,21.09,21.09,24.0,23.655416666666667,74.01958333333333,1.3009143518518518,350.9375416666667
2021-11-22,30.71,18.79,88.6,46.49,6033.0,6.288888888888889,66.0,0.0,16.96,19.11,19.11,24.0,23.834999999999997,74.215,1.1521759259259259,349.317
2021-11-23,31.59,17.37,89.3,49.85,5910.0,5.261111111111111,75.0,0.0,18.41,20.62,20.62,24.0,25.382499999999997,75.90333333333334,1.8014120370370368,292.30470833333334
2021-11-24,39.71,18.83,89.4,32.94,4982.0,10.819444444444445,129.0,8.13,19.78,23.22,23.22,24.0,22.480833333333333,80.10708333333334,3.3388888888888886,67.67045833333333
2021-11-25,24.91,21.02,86.5,67.05,245.9,3.3388888888888886,169.0,0.0,19.06,21.51,21.51,24.0,24.190833333333334,79.47375000000001,3.3388888888888886,134.44533333333334
2021-11-26,29.25,21.13,87.8,61.32,1104.0,3.3388888888888886,169.0,8.89,21.42,23.72,23.72,24.0,28.258750000000003,73.83458333333333,3.3388888888888886,274.557625
2021-11-27,37.48,23.0,89.1,30.87,4563.0,3.3388888888888886,169.0,4.064,22.21,24.32,24.32,24.0,27.383750000000003,71.10291666666667,3.3388888888888886,277.02958333333333
2021-11-28,34.38,21.72,88.7,44.15,4427.0,3.3388888888888886,169.0,0.0,22.04,24.67,24.67,24.0,26.679166666666664,77.47916666666667,3.3388888888888886,156.39079166666667
2021-11-29,31.12,24.01,86.8,59.0,1772.0,3.3388888888888886,169.0,0.0,21.82,25.11,25.11,24.0,28.9475,73.71583333333334,3.3388888888888886,266.54654166666666
2021-11-30,37.17,23.83,87.4,48.15,3928.0,3.3388888888888886,169.0,0.0,22.55,25.07,25.07,24.0,27.422083333333333,62.04,3.3388888888888886,352.3204166666667
2021-12-01,36.65,19.69,87.6,28.93,6107.0,3.3388888888888886,169.0,0.0,20.0,22.42,22.42,24.0,25.108333333333334,79.00208333333333,3.3388888888888886,121.22741666666667
2021-12-02,31.7,22.19,88.3,55.08,1136.0,3.3388888888888886,169.0,4.318,20.4,22.81,22.81,24.0,22.30333333333333,83.71625,3.3388888888888886,75.99670833333333
2021-12-03,24.46,20.6,88.5,71.11,361.1,3.3388888888888886,169.0,18.03,18.24,20.88,20.88,24.0,21.596249999999998,84.99666666666667,3.3388888888888886,95.01516666666667
2021-12-04,25.28,19.88,88.6,72.71,520.9,3.3388888888888886,169.0,7.62,19.04,21.1,21.1,24.0,23.54625,79.77125,3.3388888888888886,164.90375
2021-12-05,29.18,19.56,88.5,58.51,1949.0,3.3388888888888886,169.0,1.016,20.71,22.8,22.8,24.0,25.624166666666667,77.03291666666667,3.3388888888888886,267.6265833333333
2021-12-06,32.66,21.89,88.4,48.68,4591.0,3.3388888888888886,169.0,8.64,21.02,23.47,23.47,24.0,23.214583333333334,85.06458333333333,3.3388888888888886,76.94483333333334
2021-12-07,26.66,21.14,88.6,70.27,352.8,3.3388888888888886,169.0,18.8,19.32,21.29,21.29,24.0,22.08375,79.38250000000001,3.3388888888888886,88.976375
2021-12-08,25.58,18.58,88.9,57.28,428.8,3.3388888888888886,169.0,25.65,17.2,19.74,19.74,24.0,22.75375,69.85958333333333,3.3388888888888886,231.36462500000002
2021-12-09,28.24,17.33,88.0,46.88,3025.0,3.3388888888888886,169.0,0.508,17.79,20.68,20.68,24.0,22.68875,73.75416666666666,3.3388888888888886,183.24974999999998
2021-12-10,28.21,17.28,88.1,51.0,2096.0,3.3388888888888886,169.0,0.254,18.68,21.76,21.76,24.0,24.726666666666663,73.21124999999999,3.3388888888888886,301.695125
2021-12-11,31.24,20.53,86.5,50.63,5385.0,3.3388888888888886,169.0,0.254,19.58,22.18,22.18,24.0,26.31125,75.57416666666667,3.3388888888888886,295.0595
2021-12-12,34.01,21.77,87.0,54.02,4896.0,3.3388888888888886,169.0,0.508,22.36,25.86,25.86,24.0,27.976249999999997,76.045,3.3388888888888886,241.54016666666666
2021-12-13,34.98,24.9,86.5,50.66,3939.0,3.3388888888888886,169.0,0.0,22.66,25.16,25.16,24.0,27.724999999999998,77.21249999999999,3.3388888888888886,269.1912916666667
2021-12-14,34.07,23.08,88.4,56.1,4304.0,3.3388888888888886,169.0,3.302,23.78,26.03,26.03,24.0,25.698333333333334,87.27916666666665,3.3388888888888886,37.857791666666664
2021-12-15,27.39,24.79,89.3,82.5,81.4,3.3388888888888886,169.0,24.64,23.09,25.01,25.01,24.0,27.44333333333333,82.91791666666667,3.3388888888888886,129.51541666666665
2021-12-16,31.72,24.95,89.1,67.98,1266.0,3.3388888888888886,169.0,4.064,23.7,25.82,25.82,24.0,28.58125,77.97166666666666,3.3388888888888886,262.5335
2021-12-17,37.39,25.22,88.7,53.32,4439.0,3.3388888888888886,169.0,1.016,23.83,26.18,26.18,24.0,26.702916666666667,80.00125,3.3388888888888886,80.66441666666667
2021-12-18,30.47,24.31,87.8,64.68,542.3,3.3388888888888886,169.0,0.254,21.75,24.43,24.43,24.0,24.081666666666667,85.30416666666666,3.3388888888888886,99.02108333333332
2021-12-19,26.23,22.47,88.8,77.57,517.1,3.3388888888888886,169.0,23.88,20.5,22.63,22.63,24.0,24.797916666666666,75.12375,3.3388888888888886,205.88
2021-12-20,31.47,21.39,88.8,46.15,3010.0,3.3388888888888886,169.0,2.032,19.22,21.42,21.42,24.0,25.440416666666668,76.08833333333332,3.3388888888888886,322.916625
2021-12-21,31.55,20.49,90.5,54.25,5708.0,3.3388888888888886,169.0,0.0,21.09,23.94,23.94,24.0,26.452916666666667,76.55541666666666,3.3388888888888886,279.7110833333333
2021-12-22,33.6,21.9,89.0,53.73,4699.0,3.3388888888888886,169.0,10.41,21.99,24.27,24.27,24.0,26.24791666666667,80.2275,3.3388888888888886,181.58737499999998
2021-12-23,32.52,22.99,88.7,58.84,2426.0,3.3388888888888886,169.0,15.75,20.65,23.01,23.01,24.0,25.15125,72.83583333333333,3.3388888888888886,309.79525
2021-12-24,30.83,19.71,90.5,46.14,5525.0,3.3388888888888886,169.0,0.254,18.05,20.44,20.44,24.0,24.272916666666664,68.54041666666667,3.3388888888888886,254.70420833333333
2021-12-25,30.22,19.64,87.9,49.33,4100.0,3.3388888888888886,169.0,0.254,17.58,19.65,19.65,24.0,24.35291666666667,70.37916666666666,3.3388888888888886,357.87279166666667
2021-12-26,31.5,17.19,89.6,38.11,6289.0,3.3388888888888886,169.0,0.0,20.22,24.34,24.34,24.0,26.294583333333335,74.32000000000001,3.3388888888888886,301.5527916666667
2021-12-27,32.52,21.73,89.8,50.79,5302.0,3.3388888888888886,169.0,35.56,20.72,22.49,22.49,24.0,25.87708333333333,79.20708333333333,3.3388888888888886,231.63491666666667
2021-12-28,32.88,21.87,90.1,56.08,3855.0,3.3388888888888886,169.0,1.016,20.44,22.37,22.37,24.0,25.9475,78.86874999999999,3.3388888888888886,229.355375
2021-12-29,33.29,20.96,90.3,55.27,3624.0,3.3388888888888886,169.0,0.0,22.35,24.82,24.82,24.0,26.8025,79.43166666666666,3.3388888888888886,168.93675
2021-12-30,32.31,24.21,89.3,57.06,2138.0,3.3388888888888886,169.0,3.302,21.78,24.27,24.27,24.0,24.672916666666666,86.51208333333334,3.3388888888888886,74.5415
2021-12-31,28.21,22.57,89.9,73.52,469.4,3.3388888888888886,169.0,55.12,20.69,22.57,22.57,24.0,25.315416666666668,80.80458333333333,3.3388888888888886,179.56595833333333
2022-01-01,31.29,22.34,89.8,57.58,1974.0,3.3388888888888886,169.0,6.604,20.82,22.75,22.75,24.0,27.51625,74.57583333333334,3.3388888888888886,348.85716666666667
2022-01-02,36.39,20.87,90.2,45.1,5910.0,3.3388888888888886,169.0,0.0,23.11,25.61,25.61,24.0,28.868333333333336,77.4225,3.3388888888888886,305.4875416666667
2022-01-03,35.23,23.5,89.9,56.31,5063.0,3.3388888888888886,169.0,0.0,24.65,31.08,27.32,24.0,29.3,75.84083333333334,3.3388888888888886,315.1599166666667
2022-01-04,35.59,24.82,90.2,51.18,5416.0,3.3388888888888886,169.0,0.0,23.9,26.36,26.36,24.0,26.80458333333333,86.18458333333332,3.3388888888888886,59.363499999999995
2022-01-05,29.96,25.46,89.8,74.44,240.3,3.3388888888888886,169.0,44.45,23.64,25.46,25.46,24.0,28.222916666666666,80.08624999999999,3.3388888888888886,250.58633333333333
2022-01-06,36.93,24.21,89.8,47.72,4387.0,3.3388888888888886,169.0,21.08,22.57,24.54,24.54,24.0,25.3225,80.64166666666667,3.3388888888888886,78.08925
2022-01-07,28.91,22.58,88.9,66.49,392.3,3.3388888888888886,169.0,1.016,18.25,22.64,22.64,24.0,24.714583333333334,72.21291666666666,3.3388888888888886,210.025125
2022-01-08,29.23,21.82,85.4,53.83,2539.0,3.3388888888888886,169.0,0.254,19.49,22.49,22.49,24.0,24.032916666666665,75.96333333333332,3.3388888888888886,125.90816666666667
2022-01-09,29.34,20.77,87.9,55.31,966.0,3.3388888888888886,169.0,0.254,18.98,21.08,21.08,24.0,23.653750000000002,78.00708333333334,3.3388888888888886,194.06504166666664
2022-01-10,29.14,19.83,89.3,57.25,2131.0,3.3388888888888886,169.0,16.26,20.24,22.33,22.33,24.0,24.120416666666667,84.41166666666668,3.3388888888888886,106.91741666666667
2022-01-11,27.92,21.98,89.5,73.27,693.3,3.3388888888888886,169.0,71.37,21.39,23.61,23.61,24.0,24.809583333333332,84.47625000000001,3.3388888888888886,129.33195833333335
2022-01-12,30.27,22.75,89.4,65.23,951.0,3.3388888888888886,169.0,9.65,21.83,23.67,23.67,24.0,26.639583333333334,77.24666666666667,3.3388888888888886,260.6342916666667
2022-01-13,33.47,21.14,90.4,53.23,3756.0,3.3388888888888886,169.0,0.254,22.33,24.52,24.52,24.0,25.04041666666667,84.36,3.3388888888888886,83.13245833333333
2022-01-14,28.02,22.28,89.9,72.79,330.9,3.3388888888888886,169.0,1.016,21.76,24.03,24.03,24.0,26.91125,81.0325,3.3388888888888886,204.1849583333333
2022-01-15,33.72,23.54,89.6,60.17,3007.0,3.3388888888888886,169.0,6.35,22.95,24.85,24.85,24.0,27.839166666666667,79.40416666666667,3.3388888888888886,197.4417083333333
2022-01-16,35.23,23.9,89.6,56.82,2405.0,3.3388888888888886,169.0,2.286,22.67,24.84,24.84,24.0,28.512083333333333,75.65375,3.3388888888888886,304.8967083333333
2022-01-17,36.48,22.79,89.7,53.38,4958.0,3.3388888888888886,169.0,8.89,22.43,24.42,24.42,24.0,29.37708333333333,73.49916666666667,3.3388888888888886,301.6197916666667
2022-01-18,38.78,23.15,90.2,49.59,4831.0,3.3388888888888886,169.0,0.762,22.69,26.29,26.29,24.0,30.059583333333332,74.86375,3.3388888888888886,314.8242916666667
2022-01-19,38.0,23.93,89.2,50.04,5207.0,3.3388888888888886,169.0,0.0,25.52,32.48,27.7,24.0,30.23625,77.2175,3.3388888888888886,263.76025
2022-01-20,35.46,26.42,89.5,56.92,4205.0,3.3388888888888886,169.0,0.0,25.16,32.91,28.05,24.0,30.2325,77.18708333333333,3.3388888888888886,270.3629583333333
2022-01-21,36.46,26.24,90.0,55.6,4446.0,3.3388888888888886,169.0,0.254,24.79,30.83,27.16,24.0,29.940833333333334,76.84291666666667,3.3388888888888886,238.187125
2022-01-22,35.56,26.75,88.8,55.48,3939.0,3.3388888888888886,169.0,0.0,24.07,29.62,26.75,24.0,29.37375,74.61958333333334,3.3388888888888886,314.00195833333333
2022-01-23,35.2,24.77,89.7,54.57,5339.0,3.3388888888888886,169.0,0.0,24.41,31.46,27.59,24.0,29.6125,73.51041666666667,3.3388888888888886,326.48449999999997
2022-01-24,36.44,24.81,89.1,50.37,5397.0,3.3388888888888886,169.0,0.254,24.61,32.0,27.8,24.0,29.83666666666667,72.85333333333334,3.3388888888888886,307.728625
2022-01-25,36.42,24.93,88.9,46.38,5110.0,3.3388888888888886,169.0,0.0,24.41,30.94,27.32,24.0,28.972916666666666,76.63541666666667,3.3388888888888886,196.30575
2022-01-26,34.97,24.75,89.6,54.34,2573.0,3.3388888888888886,169.0,0.0,24.6,31.74,27.67,24.0,30.213333333333335,75.73291666666667,3.3388888888888886,267.51704166666667
2022-01-27,37.17,25.08,89.3,54.21,3929.0,3.3388888888888886,169.0,0.0,25.47,32.4,27.68,23.0,27.50521739130435,84.05608695652174,3.3388888888888886,90.34521739130435
2022-01-28,33.15,23.49,89.6,63.29,875.0,3.3388888888888886,169.0,42.67,21.61,23.84,23.84,24.0,22.205,87.21249999999999,3.3388888888888886,42.562916666666666
2022-01-29,24.38,20.71,89.5,82.3,91.9,3.3388888888888886,169.0,32.0,18.77,20.72,20.72,24.0,22.320833333333336,85.19541666666667,3.3388888888888886,69.42291666666667
2022-01-30,25.46,20.4,89.6,73.19,316.3,3.3388888888888886,169.0,5.334,20.1,21.93,21.93,24.0,23.251666666666665,85.64625000000001,3.3388888888888886,74.813875
2022-01-31,25.43,21.83,89.7,73.91,281.4,3.3388888888888886,169.0,6.858,20.39,22.38,22.38,24.0,27.068749999999998,76.87208333333334,3.3388888888888886,320.43850000000003
2022-02-01,34.85,22.03,89.1,54.3,5475.0,3.3388888888888886,169.0,22.1,22.6,24.5,24.5,24.0,27.485833333333332,76.02208333333333,3.3388888888888886,284.56154166666664
2022-02-02,34.29,22.22,90.1,52.82,4664.0,3.3388888888888886,169.0,0.762,23.62,26.0,26.0,24.0,28.52,75.69875,3.3388888888888886,275.86604166666666
2022-02-03,35.27,24.26,89.2,50.15,4692.0,3.3388888888888886,169.0,0.0,23.11,25.24,25.24,24.0,27.49791666666667,80.46249999999999,3.3388888888888886,182.24300000000002
2022-02-04,34.16,24.0,89.6,54.91,2627.0,3.3388888888888886,169.0,2.794,23.88,26.05,26.05,24.0,27.9525,81.67166666666667,3.3388888888888886,139.08508333333333
2022-02-05,32.56,25.17,89.4,63.44,1222.0,3.3388888888888886,169.0,0.508,25.0,30.51,26.96,24.0,29.72,76.825,3.3388888888888886,241.90195833333334
2022-02-06,38.8,25.6,90.0,41.96,3840.0,3.3388888888888886,169.0,3.556,24.63,31.8,27.69,24.0,29.405416666666667,72.12833333333333,3.3388888888888886,275.4089583333334
2022-02-07,36.96,24.46,88.6,43.9,4194.0,3.3388888888888886,169.0,1.27,22.61,29.23,26.87,24.0,27.169583333333335,72.10875,3.3388888888888886,205.57741666666666
2022-02-08,31.69,23.92,86.3,55.26,3046.0,3.3388888888888886,169.0,0.254,20.94,24.51,24.51,24.0,26.419583333333335,72.06541666666666,3.3388888888888886,204.35583333333332
2022-02-09,31.5,23.09,86.4,53.29,3081.0,3.3388888888888886,169.0,0.0,20.69,23.19,23.19,24.0,25.127916666666664,77.03041666666667,3.3388888888888886,165.35195833333333
2022-02-10,30.6,22.31,87.9,54.72,2093.0,3.3388888888888886,169.0,0.762,20.48,22.65,22.65,24.0,26.379583333333333,74.39416666666666,3.3388888888888886,203.51725
2022-02-11,32.65,21.1,88.9,48.78,2793.0,3.3388888888888886,169.0,0.508,22.33,24.84,24.84,24.0,27.040000000000003,74.38625,3.3388888888888886,268.3106666666667
2022-02-12,33.43,21.27,90.1,50.41,4483.0,3.3388888888888886,169.0,1.016,21.59,23.97,23.97,24.0,26.829583333333332,72.40416666666667,3.3388888888888886,293.4198333333333
2022-02-13,34.06,21.61,89.7,44.8,4877.0,3.3388888888888886,169.0,0.762,19.64,21.61,21.61,24.0,26.58791666666667,71.5325,3.3388888888888886,294.254
2022-02-14,35.63,19.69,90.0,42.53,4712.0,3.3388888888888886,169.0,0.762,22.61,25.85,25.85,24.0,27.02333333333333,81.16,3.3388888888888886,144.48158333333333
2022-02-15,35.31,24.18,89.1,54.72,1807.0,3.3388888888888886,169.0,18.29,21.76,24.21,24.21,23.0,26.640869565217393,69.40391304347825,3.3388888888888886,272.2963913043478
2022-02-16,32.97,21.1,88.2,44.34,4019.0,3.3388888888888886,169.0,1.016,19.09,21.12,21.12,24.0,26.065416666666668,71.83208333333333,3.3388888888888886,285.9798333333333
2022-02-17,33.67,20.16,89.3,46.21,4771.0,3.3388888888888886,169.0,1.016,20.79,23.56,23.56,24.0,23.81958333333333,83.41791666666667,3.3388888888888886,98.97325000000001
2022-02-18,29.95,18.8,88.9,61.81,853.0,3.3388888888888886,169.0,24.89,16.88,18.82,18.82,24.0,23.66125,75.435,3.3388888888888886,277.106875
2022-02-19,32.4,17.24,89.8,48.9,4715.0,3.3388888888888886,169.0,0.254,20.06,22.22,22.22,24.0,25.73166666666667,74.09583333333333,3.3388888888888886,279.89145833333333
2022-02-20,33.52,20.26,89.7,45.85,4687.0,3.3388888888888886,169.0,0.508,21.5,23.72,23.72,24.0,28.107916666666668,75.4025,3.3388888888888886,287.60020833333334
2022-02-21,35.59,21.78,89.5,51.09,4350.0,3.3388888888888886,169.0,0.254,25.23,33.03,28.08,24.0,28.24791666666667,79.90708333333333,3.3388888888888886,211.07341666666665
2022-02-22,36.69,24.05,89.1,54.59,3295.0,3.3388888888888886,169.0,29.72,22.1,24.17,24.17,24.0,28.02208333333333,77.55333333333333,3.3388888888888886,247.43308333333334
2022-02-23,35.46,22.85,90.0,55.21,3629.0,3.3388888888888886,169.0,9.65,22.11,24.13,24.13,24.0,26.78,81.61708333333333,3.3388888888888886,112.99004166666667
2022-02-24,32.54,23.83,89.6,63.73,1127.0,3.3388888888888886,169.0,4.8260000000000005,23.59,25.46,25.46,24.0,25.885833333333334,83.4175,3.3388888888888886,78.97683333333333
2022-02-25,29.35,23.63,89.5,69.34,382.3,3.3388888888888886,169.0,8.89,23.77,25.88,25.88,24.0,28.25583333333333,81.395,3.3388888888888886,128.75266666666667
2022-02-26,34.65,25.49,89.2,61.87,1057.0,3.3388888888888886,169.0,2.032,24.45,26.59,26.59,24.0,29.070000000000004,76.43625,3.3388888888888886,256.63925
2022-02-27,34.88,25.25,89.7,54.66,4014.0,3.3388888888888886,169.0,0.0,23.55,25.8,25.8,24.0,28.810000000000002,75.1975,3.3388888888888886,249.62333333333333
2022-02-28,34.83,24.57,89.6,49.25,3875.0,3.3388888888888886,169.0,0.254,24.56,31.98,27.81,24.0,30.21666666666667,74.69,3.3388888888888886,256.66325
2022-03-01,36.32,26.43,87.4,54.51,3742.0,3.3388888888888886,169.0,0.508,25.28,32.08,27.6,24.0,28.134583333333335,82.8325,3.3388888888888886,90.944375
2022-03-02,32.87,25.36,88.5,67.78,740.4,3.3388888888888886,169.0,4.064,23.36,25.45,25.45,24.0,26.7975,85.73458333333333,3.3388888888888886,84.40829166666667
2022-03-03,32.62,24.27,89.0,65.54,727.8,3.3388888888888886,169.0,15.24,22.66,24.97,24.97,24.0,27.14833333333333,84.07875,3.3388888888888886,99.90412500000001
2022-03-04,32.62,24.49,89.0,66.41,726.0,3.3388888888888886,169.0,3.556,24.26,26.31,26.31,24.0,28.400000000000002,80.41250000000001,3.3388888888888886,165.833875
2022-03-05,32.97,25.33,89.3,61.04,1928.0,3.3388888888888886,169.0,0.254,24.24,26.46,26.46,24.0,29.60875,76.77666666666667,3.3388888888888886,220.47125000000003
2022-03-06,35.93,25.16,89.8,53.97,3105.0,3.3388888888888886,169.0,0.508,25.62,34.02,28.4,24.0,30.979166666666668,76.38291666666667,3.3388888888888886,266.881375
2022-03-07,37.73,26.66,89.2,54.86,4025.0,3.3388888888888886,169.0,1.016,25.79,33.5,28.07,24.0,29.935833333333335,78.05458333333333,3.3388888888888886,221.30495833333336
2022-03-08,36.47,25.32,87.8,59.33,3277.0,3.3388888888888886,169.0,0.508,23.96,31.76,27.92,24.0,28.87291666666667,76.5725,3.3388888888888886,165.28841666666668
2022-03-09,34.31,25.62,87.9,58.22,1922.0,3.3388888888888886,169.0,1.016,23.56,31.07,27.68,24.0,28.72458333333333,78.34875000000001,3.3388888888888886,154.48737500000001
2022-03-10,34.74,25.87,88.5,59.84,1991.0,3.3388888888888886,169.0,0.254,24.57,26.64,26.64,24.0,28.43625,79.04541666666667,3.3388888888888886,213.9790833333333
2022-03-11,34.75,24.09,89.6,52.3,2961.0,3.3388888888888886,169.0,20.32,22.5,24.63,24.63,24.0,27.87291666666667,80.05916666666667,3.3388888888888886,223.41320833333336
2022-03-12,35.77,24.43,88.7,56.34,3333.0,3.3388888888888886,169.0,26.42,23.37,25.43,25.43,24.0,23.194166666666664,86.75833333333333,3.3388888888888886,40.45920833333333
2022-03-13,25.47,21.41,89.3,79.48,90.1,3.3388888888888886,169.0,17.78,19.78,21.76,21.76,24.0,23.160833333333333,86.50416666666666,3.3388888888888886,52.14125000000001
2022-03-14,25.01,21.6,89.2,80.8,149.8,3.3388888888888886,169.0,14.22,21.21,23.17,23.17,24.0,24.74,85.67791666666666,3.3388888888888886,76.030375
2022-03-15,28.44,23.09,88.8,70.54,354.5,3.3388888888888886,169.0,1.016,22.15,24.33,24.33,24.0,25.270833333333332,86.11625,3.3388888888888886,86.36754166666667
2022-03-16,28.76,23.62,88.9,75.34,518.3,3.3388888888888886,169.0,10.92,22.56,24.72,24.72,24.0,25.008333333333336,80.00625,3.3388888888888886,82.23995833333333
