date,code,station,temp,umid,ws,wd,prec
2020-11-12 14:00:00,aeroporto,Aeroporto SBJV,27.0,74.11,4.62673223066607,110.0,
2020-11-12 15:00:00,aeroporto,Aeroporto SBJV,27.0,69.71,4.11265087170317,100.0,
2020-11-12 16:00:00,aeroporto,Aeroporto SBJV,27.0,69.71,2.05632543585159,70.0,
2020-11-12 17:00:00,aeroporto,Aeroporto SBJV,25.0,83.44,3.59856951274028,110.0,
2020-11-12 18:00:00,aeroporto,Aeroporto SBJV,24.0,83.32,4.62673223066607,100.0,
2020-11-12 19:00:00,aeroporto,Aeroporto SBJV,23.0,94.1,3.08448815377738,130.0,
2020-11-12 20:00:00,aeroporto,Aeroporto SBJV,23.0,88.51,3.59856951274028,130.0,
2020-11-12 21:00:00,aeroporto,Aeroporto SBJV,23.0,88.51,2.57040679481448,130.0,
2020-11-12 22:00:00,aeroporto,Aeroporto SBJV,23.0,94.1,2.05632543585159,160.0,
2020-11-12 23:00:00,aeroporto,Aeroporto SBJV,19.0,100.0,2.05632543585159,100.0,
2020-11-13 00:00:00,aeroporto,Aeroporto SBJV,,,,,
2020-11-13 01:00:00,aeroporto,Aeroporto SBJV,,,,,
2020-11-13 02:00:00,aeroporto,Aeroporto SBJV,,,,,
2020-11-13 03:00:00,aeroporto,Aeroporto SBJV,,,,,
2020-11-13 04:00:00,aeroporto,Aeroporto SBJV,,,,,
2020-11-13 05:00:00,aeroporto,Aeroporto SBJV,,,,,
2020-11-13 06:00:00,aeroporto,Aeroporto SBJV,19.0,100.0,0.0,0.0,
2020-11-13 07:00:00,aeroporto,Aeroporto SBJV,20.0,100.0,0.514081358962897,100.0,
2020-11-13 08:00:00,aeroporto,Aeroporto SBJV,,,,,
2020-11-13 09:00:00,aeroporto,Aeroporto SBJV,23.0,83.21,2.05632543585159,130.0,
2020-11-13 10:00:00,aeroporto,Aeroporto SBJV,25.0,73.78,2.57040679481448,120.0,
2020-11-13 11:00:00,aeroporto,Aeroporto SBJV,26.0,73.95,3.08448815377738,110.0,
2020-11-13 12:00:00,aeroporto,Aeroporto SBJV,27.0,69.71,2.57040679481448,140.0,
2020-11-13 13:00:00,aeroporto,Aeroporto SBJV,28.0,65.74,2.57040679481448,80.0,
2020-11-13 14:00:00,aeroporto,Aeroporto SBJV,28.0,65.74,5.14081358962897,130.0,
2020-11-13 15:00:00,aeroporto,Aeroporto SBJV,27.0,69.71,5.14081358962897,120.0,
2020-11-13 16:00:00,aeroporto,Aeroporto SBJV,26.0,73.95,4.11265087170317,120.0,
2020-11-13 17:00:00,aeroporto,Aeroporto SBJV,26.0,73.95,2.57040679481448,70.0,
2020-11-13 18:00:00,aeroporto,Aeroporto SBJV,24.0,83.32,2.57040679481448,310.0,
2020-11-13 19:00:00,aeroporto,Aeroporto SBJV,23.0,88.51,0.0,0.0,
2020-11-13 20:00:00,aeroporto,Aeroporto SBJV,23.0,88.51,2.57040679481448,110.0,
2020-11-13 21:00:00,aeroporto,Aeroporto SBJV,23.0,88.51,2.57040679481448,110.0,
2020-11-13 22:00:00,aeroporto,Aeroporto SBJV,,,,,
2020-11-13 23:00:00,aeroporto,Aeroporto SBJV,22.0,94.06,0.0,0.0,
2020-11-14 00:00:00,aeroporto,Aeroporto SBJV,,,,,
2020-11-14 01:00:00,aeroporto,Aeroporto SBJV,,,,,
2020-11-14 02:00:00,aeroporto,Aeroporto SBJV,,,,,
2020-11-14 03:00:00,aeroporto,Aeroporto SBJV,,,,,
2020-11-14 04:00:00,aeroporto,Aeroporto SBJV,,,,,
2020-11-14 05:00:00,aeroporto,Aeroporto SBJV,,,,,
2020-11-14 06:00:00,aeroporto,Aeroporto SBJV,21.0,94.01,0.0,0.0,
2020-11-14 07:00:00,aeroporto,Aeroporto SBJV,22.0,94.06,0.514081358962897,280.0,
2020-11-14 08:00:00,aeroporto,Aeroporto SBJV,23.0,88.51,1.54224407688869,320.0,
2020-11-14 09:00:00,aeroporto,Aeroporto SBJV,25.0,78.48,1.54224407688869,40.0,
2020-11-14 10:00:00,aeroporto,Aeroporto SBJV,,,,,
2020-11-14 11:00:00,aeroporto,Aeroporto SBJV,27.0,74.11,4.11265087170317,120.0,
2020-11-14 12:00:00,aeroporto,Aeroporto SBJV,,,,,
2020-11-14 13:00:00,aeroporto,Aeroporto SBJV,28.0,69.9,5.65489494859186,130.0,
2020-11-14 14:00:00,aeroporto,Aeroporto SBJV,29.0,65.95,4.11265087170317,120.0,
2020-11-14 15:00:00,aeroporto,Aeroporto SBJV,29.0,65.95,3.59856951274028,50.0,
2020-11-14 16:00:00,aeroporto,Aeroporto SBJV,29.0,70.08,3.59856951274028,60.0,
2020-11-14 17:00:00,aeroporto,Aeroporto SBJV,27.0,74.11,3.59856951274028,50.0,
2020-11-14 18:00:00,aeroporto,Aeroporto SBJV,26.0,78.62,3.08448815377738,40.0,
2020-11-14 19:00:00,aeroporto,Aeroporto SBJV,25.0,78.48,3.59856951274028,30.0,
2020-11-14 20:00:00,aeroporto,Aeroporto SBJV,25.0,78.48,3.08448815377738,40.0,
2020-11-14 21:00:00,aeroporto,Aeroporto SBJV,25.0,78.48,2.05632543585159,30.0,
2020-11-14 22:00:00,aeroporto,Aeroporto SBJV,,,,,
2020-11-14 23:00:00,aeroporto,Aeroporto SBJV,24.0,83.32,1.54224407688869,10.0,
2020-11-15 00:00:00,aeroporto,Aeroporto SBJV,,,,,
2020-11-15 01:00:00,aeroporto,Aeroporto SBJV,,,,,
2020-11-15 02:00:00,aeroporto,Aeroporto SBJV,,,,,
2020-11-15 03:00:00,aeroporto,Aeroporto SBJV,,,,,
2020-11-15 04:00:00,aeroporto,Aeroporto SBJV,,,,,
2020-11-15 05:00:00,aeroporto,Aeroporto SBJV,,,,,
2020-11-15 06:00:00,aeroporto,Aeroporto SBJV,23.0,100.0,1.02816271792579,350.0,
2020-11-15 07:00:00,aeroporto,Aeroporto SBJV,25.0,83.44,1.02816271792579,290.0,
2020-11-15 08:00:00,aeroporto,Aeroporto SBJV,,,,,
2020-11-15 09:00:00,aeroporto,Aeroporto SBJV,28.0,74.28,1.02816271792579,190.0,
2020-11-15 10:00:00,aeroporto,Aeroporto SBJV,29.0,74.44,2.57040679481448,110.0,
2020-11-15 11:00:00,aeroporto,Aeroporto SBJV,,,,,
2020-11-15 12:00:00,aeroporto,Aeroporto SBJV,31.0,66.35,2.57040679481448,120.0,
2020-11-15 13:00:00,aeroporto,Aeroporto SBJV,,,,,
2020-11-15 14:00:00,aeroporto,Aeroporto SBJV,31.0,70.45,4.11265087170317,140.0,
2020-11-15 15:00:00,aeroporto,Aeroporto SBJV,,,,,
2020-11-15 16:00:00,aeroporto,Aeroporto SBJV,31.0,70.45,2.57040679481448,30.0,
2020-11-15 17:00:00,aeroporto,Aeroporto SBJV,29.0,74.44,3.08448815377738,360.0,
2020-11-15 18:00:00,aeroporto,Aeroporto SBJV,27.0,83.66,5.14081358962897,200.0,
2020-11-15 19:00:00,aeroporto,Aeroporto SBJV,21.0,94.01,2.57040679481448,240.0,
2020-11-15 20:00:00,aeroporto,Aeroporto SBJV,21.0,94.01,1.54224407688869,340.0,
2020-11-15 21:00:00,aeroporto,Aeroporto SBJV,21.0,100.0,3.08448815377738,330.0,
2020-11-15 22:00:00,aeroporto,Aeroporto SBJV,22.0,94.06,2.57040679481448,330.0,
2020-11-15 23:00:00,aeroporto,Aeroporto SBJV,22.0,94.06,2.57040679481448,340.0,
2020-11-16 00:00:00,aeroporto,Aeroporto SBJV,,,,,
2020-11-16 01:00:00,aeroporto,Aeroporto SBJV,,,,,
2020-11-16 02:00:00,aeroporto,Aeroporto SBJV,,,,,
2020-11-16 03:00:00,aeroporto,Aeroporto SBJV,,,,,
2020-11-16 04:00:00,aeroporto,Aeroporto SBJV,,,,,
2020-11-16 05:00:00,aeroporto,Aeroporto SBJV,,,,,
2020-11-16 06:00:00,aeroporto,Aeroporto SBJV,21.0,100.0,1.02816271792579,280.0,
2020-11-16 07:00:00,aeroporto,Aeroporto SBJV,,,,,
2020-11-16 08:00:00,aeroporto,Aeroporto SBJV,23.0,88.51,2.05632543585159,350.0,
2020-11-16 09:00:00,aeroporto,Aeroporto SBJV,26.0,73.95,1.02816271792579,340.0,
2020-11-16 10:00:00,aeroporto,Aeroporto SBJV,28.0,65.74,2.05632543585159,190.0,
2020-11-16 11:00:00,aeroporto,Aeroporto SBJV,29.0,62.03,2.57040679481448,110.0,
2020-11-16 12:00:00,aeroporto,Aeroporto SBJV,30.0,58.55,2.57040679481448,110.0,
2020-11-16 13:00:00,aeroporto,Aeroporto SBJV,31.0,55.29,3.08448815377738,100.0,
2020-11-16 14:00:00,aeroporto,Aeroporto SBJV,30.0,66.15,6.68305766651766,120.0,
2020-11-16 15:00:00,aeroporto,Aeroporto SBJV,,,,,
2020-11-16 16:00:00,aeroporto,Aeroporto SBJV,29.0,70.08,6.16897630755476,120.0,
2020-11-16 17:00:00,aeroporto,Aeroporto SBJV,27.0,78.76,6.16897630755476,130.0,
2020-11-16 18:00:00,aeroporto,Aeroporto SBJV,26.0,83.55,4.62673223066607,140.0,
2020-11-16 19:00:00,aeroporto,Aeroporto SBJV,25.0,83.44,4.62673223066607,150.0,
2020-11-16 20:00:00,aeroporto,Aeroporto SBJV,25.0,83.44,3.08448815377738,160.0,
2020-11-16 21:00:00,aeroporto,Aeroporto SBJV,24.0,88.59,4.11265087170317,180.0,
2020-11-16 22:00:00,aeroporto,Aeroporto SBJV,22.0,94.06,3.08448815377738,150.0,
2020-11-16 23:00:00,aeroporto,Aeroporto SBJV,22.0,94.06,2.05632543585159,150.0,
2020-11-17 00:00:00,aeroporto,Aeroporto SBJV,,,,,
2020-11-17 01:00:00,aeroporto,Aeroporto SBJV,,,,,
2020-11-17 02:00:00,aeroporto,Aeroporto SBJV,,,,,
2020-11-17 03:00:00,aeroporto,Aeroporto SBJV,,,,,
2020-11-17 04:00:00,aeroporto,Aeroporto SBJV,,,,,
2020-11-17 05:00:00,aeroporto,Aeroporto SBJV,,,,,
2020-11-17 06:00:00,aeroporto,Aeroporto SBJV,21.0,100.0,2.05632543585159,290.0,
2020-11-17 07:00:00,aeroporto,Aeroporto SBJV,22.0,94.06,1.02816271792579,300.0,
2020-11-17 08:00:00,aeroporto,Aeroporto SBJV,,,,,
2020-11-17 09:00:00,aeroporto,Aeroporto SBJV,23.0,83.21,0.0,0.0,
2020-11-17 10:00:00,aeroporto,Aeroporto SBJV,22.0,88.43,4.62673223066607,130.0,
2020-11-17 11:00:00,aeroporto,Aeroporto SBJV,23.0,78.19,4.62673223066607,120.0,
2020-11-17 12:00:00,aeroporto,Aeroporto SBJV,25.0,69.33,4.62673223066607,110.0,
2020-11-17 13:00:00,aeroporto,Aeroporto SBJV,,,,,
2020-11-17 14:00:00,aeroporto,Aeroporto SBJV,23.0,73.44,2.57040679481448,100.0,
2020-11-17 15:00:00,aeroporto,Aeroporto SBJV,23.0,73.44,3.59856951274028,100.0,
2020-11-17 16:00:00,aeroporto,Aeroporto SBJV,22.0,73.27,4.11265087170317,110.0,
2020-11-17 17:00:00,aeroporto,Aeroporto SBJV,22.0,73.27,4.11265087170317,120.0,
2020-11-17 18:00:00,aeroporto,Aeroporto SBJV,22.0,64.48,4.62673223066607,130.0,
2020-11-17 19:00:00,aeroporto,Aeroporto SBJV,22.0,68.75,3.08448815377738,120.0,
2020-11-17 20:00:00,aeroporto,Aeroporto SBJV,22.0,68.75,2.05632543585159,130.0,
2020-11-17 21:00:00,aeroporto,Aeroporto SBJV,22.0,68.75,1.54224407688869,70.0,
2020-11-17 22:00:00,aeroporto,Aeroporto SBJV,20.0,88.26,1.54224407688869,320.0,
2020-11-17 23:00:00,aeroporto,Aeroporto SBJV,21.0,73.09,2.57040679481448,90.0,
2020-11-18 00:00:00,aeroporto,Aeroporto SBJV,,,,,
2020-11-18 01:00:00,aeroporto,Aeroporto SBJV,,,,,
2020-11-18 02:00:00,aeroporto,Aeroporto SBJV,,,,,
2020-11-18 03:00:00,aeroporto,Aeroporto SBJV,,,,,
2020-11-18 04:00:00,aeroporto,Aeroporto SBJV,,,,,
2020-11-18 05:00:00,aeroporto,Aeroporto SBJV,,,,,
2020-11-18 06:00:00,aeroporto,Aeroporto SBJV,18.0,93.88,0.0,0.0,
2020-11-18 07:00:00,aeroporto,Aeroporto SBJV,19.0,88.18,1.54224407688869,350.0,
2020-11-18 08:00:00,aeroporto,Aeroporto SBJV,18.0,100.0,2.05632543585159,150.0,
2020-11-18 09:00:00,aeroporto,Aeroporto SBJV,18.0,93.88,1.54224407688869,240.0,
2020-11-18 10:00:00,aeroporto,Aeroporto SBJV,18.0,100.0,0.0,0.0,
2020-11-18 11:00:00,aeroporto,Aeroporto SBJV,18.0,100.0,1.02816271792579,290.0,
2020-11-18 12:00:00,aeroporto,Aeroporto SBJV,18.0,100.0,2.05632543585159,260.0,
2020-11-18 13:00:00,aeroporto,Aeroporto SBJV,,,,,
2020-11-18 14:00:00,aeroporto,Aeroporto SBJV,19.0,93.92,2.57040679481448,120.0,
2020-11-18 15:00:00,aeroporto,Aeroporto SBJV,,,,,
2020-11-18 16:00:00,aeroporto,Aeroporto SBJV,19.0,93.92,2.05632543585159,140.0,
2020-11-18 17:00:00,aeroporto,Aeroporto SBJV,18.0,93.88,2.57040679481448,160.0,
2020-11-18 18:00:00,aeroporto,Aeroporto SBJV,,,,,
2020-11-18 19:00:00,aeroporto,Aeroporto SBJV,17.0,100.0,1.54224407688869,200.0,
2020-11-18 20:00:00,aeroporto,Aeroporto SBJV,17.0,100.0,1.54224407688869,210.0,
2020-11-18 21:00:00,aeroporto,Aeroporto SBJV,17.0,100.0,1.54224407688869,360.0,
2020-11-18 22:00:00,aeroporto,Aeroporto SBJV,17.0,100.0,1.02816271792579,290.0,
2020-11-18 23:00:00,aeroporto,Aeroporto SBJV,17.0,100.0,2.05632543585159,300.0,
2020-11-19 00:00:00,aeroporto,Aeroporto SBJV,,,,,
2020-11-19 01:00:00,aeroporto,Aeroporto SBJV,,,,,
2020-11-19 02:00:00,aeroporto,Aeroporto SBJV,,,,,
2020-11-19 03:00:00,aeroporto,Aeroporto SBJV,,,,,
2020-11-19 04:00:00,aeroporto,Aeroporto SBJV,,,,,
2020-11-19 05:00:00,aeroporto,Aeroporto SBJV,,,,,
2020-11-19 06:00:00,aeroporto,Aeroporto SBJV,16.0,100.0,0.0,0.0,
2020-11-19 07:00:00,aeroporto,Aeroporto SBJV,16.0,93.79,0.0,0.0,
2020-11-19 08:00:00,aeroporto,Aeroporto SBJV,,,,,
2020-11-19 09:00:00,aeroporto,Aeroporto SBJV,17.0,100.0,1.54224407688869,310.0,
2020-11-19 10:00:00,aeroporto,Aeroporto SBJV,18.0,93.88,1.02816271792579,260.0,
2020-11-19 11:00:00,aeroporto,Aeroporto SBJV,18.0,93.88,1.54224407688869,190.0,
2020-11-19 12:00:00,aeroporto,Aeroporto SBJV,18.0,93.88,2.05632543585159,230.0,
2020-11-19 13:00:00,aeroporto,Aeroporto SBJV,20.0,82.86,1.02816271792579,190.0,
2020-11-19 14:00:00,aeroporto,Aeroporto SBJV,24.0,57.12,1.54224407688869,240.0,
2020-11-19 15:00:00,aeroporto,Aeroporto SBJV,22.0,73.27,1.54224407688869,160.0,
2020-11-19 16:00:00,aeroporto,Aeroporto SBJV,22.0,73.27,3.08448815377738,140.0,
2020-11-19 17:00:00,aeroporto,Aeroporto SBJV,21.0,77.9,4.11265087170317,120.0,
2020-11-19 18:00:00,aeroporto,Aeroporto SBJV,20.0,82.86,5.14081358962897,160.0,
2020-11-19 19:00:00,aeroporto,Aeroporto SBJV,19.0,88.18,3.08448815377738,160.0,
2020-11-19 20:00:00,aeroporto,Aeroporto SBJV,19.0,82.74,1.02816271792579,180.0,
2020-11-19 21:00:00,aeroporto,Aeroporto SBJV,19.0,82.74,0.0,0.0,
2020-11-19 22:00:00,aeroporto,Aeroporto SBJV,18.0,93.88,1.54224407688869,230.0,
2020-11-19 23:00:00,aeroporto,Aeroporto SBJV,18.0,93.88,1.02816271792579,350.0,
2020-11-20 00:00:00,aeroporto,Aeroporto SBJV,,,,,
2020-11-20 01:00:00,aeroporto,Aeroporto SBJV,,,,,
2020-11-20 02:00:00,aeroporto,Aeroporto SBJV,,,,,
2020-11-20 03:00:00,aeroporto,Aeroporto SBJV,,,,,
2020-11-20 04:00:00,aeroporto,Aeroporto SBJV,,,,,
2020-11-20 05:00:00,aeroporto,Aeroporto SBJV,,,,,
2020-11-20 06:00:00,aeroporto,Aeroporto SBJV,16.0,100.0,1.02816271792579,20.0,
2020-11-20 07:00:00,aeroporto,Aeroporto SBJV,17.0,100.0,1.02816271792579,270.0,
2020-11-20 08:00:00,aeroporto,Aeroporto SBJV,18.0,93.88,1.02816271792579,320.0,
2020-11-20 09:00:00,aeroporto,Aeroporto SBJV,20.0,82.86,1.54224407688869,320.0,
2020-11-20 10:00:00,aeroporto,Aeroporto SBJV,22.0,64.48,2.57040679481448,150.0,
2020-11-20 11:00:00,aeroporto,Aeroporto SBJV,23.0,64.69,1.54224407688869,180.0,
2020-11-20 12:00:00,aeroporto,Aeroporto SBJV,22.0,68.75,2.05632543585159,230.0,
2020-11-20 13:00:00,aeroporto,Aeroporto SBJV,23.0,64.69,4.11265087170317,120.0,
2020-11-20 14:00:00,aeroporto,Aeroporto SBJV,23.0,68.94,4.11265087170317,120.0,
2020-11-20 15:00:00,aeroporto,Aeroporto SBJV,,,,,
2020-11-20 16:00:00,aeroporto,Aeroporto SBJV,24.0,60.9,4.11265087170317,120.0,
2020-11-20 17:00:00,aeroporto,Aeroporto SBJV,23.0,64.69,3.59856951274028,100.0,
2020-11-20 18:00:00,aeroporto,Aeroporto SBJV,22.0,64.48,3.59856951274028,100.0,
2020-11-20 19:00:00,aeroporto,Aeroporto SBJV,,,,,
2020-11-20 20:00:00,aeroporto,Aeroporto SBJV,21.0,77.9,2.57040679481448,90.0,
2020-11-20 21:00:00,aeroporto,Aeroporto SBJV,19.0,88.18,3.08448815377738,330.0,
2020-11-20 22:00:00,aeroporto,Aeroporto SBJV,18.0,93.88,1.54224407688869,270.0,
2020-11-20 23:00:00,aeroporto,Aeroporto SBJV,18.0,93.88,2.05632543585159,290.0,
2020-11-21 00:00:00,aeroporto,Aeroporto SBJV,,,,,
2020-11-21 01:00:00,aeroporto,Aeroporto SBJV,,,,,
2020-11-21 02:00:00,aeroporto,Aeroporto SBJV,,,,,
2020-11-21 03:00:00,aeroporto,Aeroporto SBJV,,,,,
2020-11-21 04:00:00,aeroporto,Aeroporto SBJV,,,,,
2020-11-21 05:00:00,aeroporto,Aeroporto SBJV,,,,,
2020-11-21 06:00:00,aeroporto,Aeroporto SBJV,17.0,100.0,1.02816271792579,220.0,
2020-11-21 07:00:00,aeroporto,Aeroporto SBJV,18.0,93.88,1.02816271792579,340.0,
2020-11-21 08:00:00,aeroporto,Aeroporto SBJV,18.0,93.88,1.02816271792579,200.0,
2020-11-21 09:00:00,aeroporto,Aeroporto SBJV,20.0,88.26,2.05632543585159,200.0,
2020-11-21 10:00:00,aeroporto,Aeroporto SBJV,21.0,77.9,2.05632543585159,160.0,
2020-11-21 11:00:00,aeroporto,Aeroporto SBJV,24.0,69.14,1.02816271792579,90.0,
2020-11-21 12:00:00,aeroporto,Aeroporto SBJV,,,,,
2020-11-21 13:00:00,aeroporto,Aeroporto SBJV,24.0,69.14,3.08448815377738,130.0,
2020-11-21 14:00:00,aeroporto,Aeroporto SBJV,25.0,65.12,3.59856951274028,110.0,
2020-11-21 15:00:00,aeroporto,Aeroporto SBJV,,,,,
2020-11-21 16:00:00,aeroporto,Aeroporto SBJV,24.0,69.14,4.62673223066607,120.0,
2020-11-21 17:00:00,aeroporto,Aeroporto SBJV,23.0,68.94,3.59856951274028,90.0,
2020-11-21 18:00:00,aeroporto,Aeroporto SBJV,22.0,73.27,2.05632543585159,80.0,
2020-11-21 19:00:00,aeroporto,Aeroporto SBJV,21.0,77.9,2.05632543585159,100.0,
2020-11-21 20:00:00,aeroporto,Aeroporto SBJV,20.0,82.86,1.02816271792579,90.0,
2020-11-21 21:00:00,aeroporto,Aeroporto SBJV,20.0,88.26,0.0,0.0,
2020-11-21 22:00:00,aeroporto,Aeroporto SBJV,20.0,88.26,0.0,0.0,
2020-11-21 23:00:00,aeroporto,Aeroporto SBJV,19.0,93.92,0.0,0.0,
2020-11-22 00:00:00,aeroporto,Aeroporto SBJV,,,,,
2020-11-22 01:00:00,aeroporto,Aeroporto SBJV,,,,,
2020-11-22 02:00:00,aeroporto,Aeroporto SBJV,,,,,
2020-11-22 03:00:00,aeroporto,Aeroporto SBJV,,,,,
2020-11-22 04:00:00,aeroporto,Aeroporto SBJV,,,,,
2020-11-22 05:00:00,aeroporto,Aeroporto SBJV,,,,,
2020-11-22 06:00:00,aeroporto,Aeroporto SBJV,19.0,100.0,0.0,0.0,
2020-11-22 07:00:00,aeroporto,Aeroporto SBJV,20.0,100.0,0.0,0.0,
2020-11-22 08:00:00,aeroporto,Aeroporto SBJV,23.0,78.19,0.514081358962897,90.0,
2020-11-22 09:00:00,aeroporto,Aeroporto SBJV,23.0,73.44,1.54224407688869,350.0,
2020-11-22 10:00:00,aeroporto,Aeroporto SBJV,25.0,65.12,2.57040679481448,130.0,
2020-11-22 11:00:00,aeroporto,Aeroporto SBJV,,,,,
2020-11-22 12:00:00,aeroporto,Aeroporto SBJV,26.0,65.33,4.62673223066607,110.0,
2020-11-22 13:00:00,aeroporto,Aeroporto SBJV,27.0,57.84,5.14081358962897,120.0,
2020-11-22 14:00:00,aeroporto,Aeroporto SBJV,27.0,54.3,5.65489494859186,110.0,
2020-11-22 15:00:00,aeroporto,Aeroporto SBJV,,,,,
2020-11-22 16:00:00,aeroporto,Aeroporto SBJV,27.0,57.84,4.11265087170317,90.0,
2020-11-22 17:00:00,aeroporto,Aeroporto SBJV,26.0,61.36,3.08448815377738,60.0,
2020-11-22 18:00:00,aeroporto,Aeroporto SBJV,25.0,65.12,3.59856951274028,50.0,
2020-11-22 19:00:00,aeroporto,Aeroporto SBJV,23.0,78.19,2.57040679481448,60.0,
2020-11-22 20:00:00,aeroporto,Aeroporto SBJV,22.0,83.09,1.02816271792579,30.0,
2020-11-22 21:00:00,aeroporto,Aeroporto SBJV,21.0,88.34,1.02816271792579,110.0,
2020-11-22 22:00:00,aeroporto,Aeroporto SBJV,19.0,93.92,1.02816271792579,320.0,
2020-11-22 23:00:00,aeroporto,Aeroporto SBJV,19.0,100.0,0.0,0.0,
2020-11-23 00:00:00,aeroporto,Aeroporto SBJV,,,,,
2020-11-23 01:00:00,aeroporto,Aeroporto SBJV,,,,,
2020-11-23 02:00:00,aeroporto,Aeroporto SBJV,,,,,
2020-11-23 03:00:00,aeroporto,Aeroporto SBJV,,,,,
2020-11-23 04:00:00,aeroporto,Aeroporto SBJV,,,,,
2020-11-23 05:00:00,aeroporto,Aeroporto SBJV,,,,,
2020-11-23 06:00:00,aeroporto,Aeroporto SBJV,19.0,100.0,1.02816271792579,20.0,
2020-11-23 07:00:00,aeroporto,Aeroporto SBJV,,,,,
2020-11-23 08:00:00,aeroporto,Aeroporto SBJV,23.0,78.19,0.0,0.0,
2020-11-23 09:00:00,aeroporto,Aeroporto SBJV,25.0,69.33,1.54224407688869,330.0,
2020-11-23 10:00:00,aeroporto,Aeroporto SBJV,26.0,65.33,2.57040679481448,70.0,
2020-11-23 11:00:00,aeroporto,Aeroporto SBJV,26.0,65.33,3.08448815377738,130.0,
2020-11-23 12:00:00,aeroporto,Aeroporto SBJV,28.0,51.21,3.08448815377738,60.0,
2020-11-23 13:00:00,aeroporto,Aeroporto SBJV,28.0,54.55,3.59856951274028,70.0,
2020-11-23 14:00:00,aeroporto,Aeroporto SBJV,,,,,
2020-11-23 15:00:00,aeroporto,Aeroporto SBJV,28.0,58.08,5.65489494859186,50.0,
2020-11-23 16:00:00,aeroporto,Aeroporto SBJV,26.0,65.33,5.65489494859186,60.0,
2020-11-23 17:00:00,aeroporto,Aeroporto SBJV,26.0,61.36,4.62673223066607,60.0,
2020-11-23 18:00:00,aeroporto,Aeroporto SBJV,25.0,65.12,4.11265087170317,60.0,
2020-11-23 19:00:00,aeroporto,Aeroporto SBJV,23.0,78.19,2.05632543585159,40.0,
2020-11-23 20:00:00,aeroporto,Aeroporto SBJV,21.0,88.34,0.514081358962897,290.0,
2020-11-23 21:00:00,aeroporto,Aeroporto SBJV,20.0,93.97,0.514081358962897,210.0,
2020-11-23 22:00:00,aeroporto,Aeroporto SBJV,21.0,88.34,1.54224407688869,360.0,
2020-11-23 23:00:00,aeroporto,Aeroporto SBJV,23.0,73.44,2.57040679481448,30.0,
2020-11-24 00:00:00,aeroporto,Aeroporto SBJV,,,,,
2020-11-24 01:00:00,aeroporto,Aeroporto SBJV,,,,,
2020-11-24 02:00:00,aeroporto,Aeroporto SBJV,,,,,
2020-11-24 03:00:00,aeroporto,Aeroporto SBJV,,,,,
2020-11-24 04:00:00,aeroporto,Aeroporto SBJV,,,,,
2020-11-24 05:00:00,aeroporto,Aeroporto SBJV,,,,,
2020-11-24 06:00:00,aeroporto,Aeroporto SBJV,20.0,93.97,1.02816271792579,290.0,
2020-11-24 07:00:00,aeroporto,Aeroporto SBJV,22.0,83.09,1.54224407688869,310.0,
2020-11-24 08:00:00,aeroporto,Aeroporto SBJV,23.0,78.19,0.0,0.0,
2020-11-24 09:00:00,aeroporto,Aeroporto SBJV,24.0,73.61,3.08448815377738,30.0,
2020-11-24 10:00:00,aeroporto,Aeroporto SBJV,,,,,
2020-11-24 11:00:00,aeroporto,Aeroporto SBJV,27.0,57.84,4.11265087170317,70.0,
2020-11-24 12:00:00,aeroporto,Aeroporto SBJV,27.0,61.58,4.62673223066607,80.0,
2020-11-24 13:00:00,aeroporto,Aeroporto SBJV,27.0,61.58,5.14081358962897,70.0,
2020-11-24 14:00:00,aeroporto,Aeroporto SBJV,,,,,
2020-11-24 15:00:00,aeroporto,Aeroporto SBJV,27.0,65.54,5.65489494859186,70.0,
2020-11-24 16:00:00,aeroporto,Aeroporto SBJV,25.0,73.78,5.65489494859186,60.0,
2020-11-24 17:00:00,aeroporto,Aeroporto SBJV,25.0,73.78,4.62673223066607,60.0,
2020-11-24 18:00:00,aeroporto,Aeroporto SBJV,24.0,78.34,5.65489494859186,50.0,
2020-11-24 19:00:00,aeroporto,Aeroporto SBJV,24.0,78.34,4.62673223066607,50.0,
2020-11-24 20:00:00,aeroporto,Aeroporto SBJV,24.0,78.34,4.62673223066607,40.0,
2020-11-24 21:00:00,aeroporto,Aeroporto SBJV,24.0,83.32,2.57040679481448,50.0,
2020-11-24 22:00:00,aeroporto,Aeroporto SBJV,24.0,83.32,4.11265087170317,40.0,
2020-11-24 23:00:00,aeroporto,Aeroporto SBJV,24.0,83.32,3.59856951274028,40.0,
2020-11-25 00:00:00,aeroporto,Aeroporto SBJV,,,,,
2020-11-25 01:00:00,aeroporto,Aeroporto SBJV,,,,,
2020-11-25 02:00:00,aeroporto,Aeroporto SBJV,,,,,
2020-11-25 03:00:00,aeroporto,Aeroporto SBJV,,,,,
2020-11-25 04:00:00,aeroporto,Aeroporto SBJV,,,,,
2020-11-25 05:00:00,aeroporto,Aeroporto SBJV,,,,,
2020-11-25 06:00:00,aeroporto,Aeroporto SBJV,22.0,94.06,1.54224407688869,300.0,
2020-11-25 07:00:00,aeroporto,Aeroporto SBJV,23.0,88.51,2.05632543585159,320.0,
2020-11-25 08:00:00,aeroporto,Aeroporto SBJV,26.0,73.95,3.59856951274028,30.0,
2020-11-25 09:00:00,aeroporto,Aeroporto SBJV,27.0,69.71,4.11265087170317,50.0,
