station,kind,date,raw_prec,reason
divobras,hourly,2013-06-27 03:00:00,228.6,inch_code
divobras,hourly,2013-07-21 09:00:00,240.5,ceiling
divobras,hourly,2013-08-26 14:00:00,230.2,ceiling
divobras,hourly,2013-09-20 08:00:00,229.1,ceiling
divobras,hourly,2013-09-22 08:00:00,230.2,ceiling
divobras,hourly,2013-10-17 13:00:00,230.0,ceiling
divobras,hourly,2013-11-25 02:00:00,231.2,ceiling
divobras,hourly,2013-12-05 14:00:00,255.2,ceiling
divobras,hourly,2013-12-15 09:00:00,228.6,inch_code
divobras,hourly,2014-01-04 09:00:00,230.0,ceiling
divobras,hourly,2014-03-05 11:00:00,230.2,ceiling
divobras,hourly,2014-03-12 02:00:00,229.7,ceiling
divobras,hourly,2014-03-13 12:00:00,238.7,ceiling
divobras,hourly,2014-04-19 17:00:00,235.8,ceiling
divobras,hourly,2014-05-10 12:00:00,229.5,ceiling
divobras,hourly,2014-06-28 18:00:00,232.5,ceiling
divobras,hourly,2014-07-18 00:00:00,228.6,inch_code
divobras,hourly,2014-09-27 13:00:00,229.7,ceiling
divobras,hourly,2015-02-13 05:00:00,232.0,ceiling
divobras,hourly,2015-02-14 13:00:00,235.2,ceiling
divobras,hourly,2015-11-06 04:00:00,457.7,ceiling
divobras,hourly,2015-11-08 07:00:00,232.7,ceiling
